row,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
109.000,Slow Dancing in a Burning Room - Acoustic,0.835,0.611,232707,0.313,3PSMcb1gU5A8DveqU2K4z2,0.000315,4.000,0.111,-10.242,1.000,0.0339,134.858,,https://api.spotify.com/v1/tracks/3PSMcb1gU5A8DveqU2K4z2,0.378
110.000,Georgia,0.312,0.388,230507,0.66,429EttO8gs0bDo2SQfUNSm,0.000307,11.000,0.0943,-7.372,1.000,0.0308,143.554,,https://api.spotify.com/v1/tracks/429EttO8gs0bDo2SQfUNSm,0.401
111.000,Send My Love (To Your New Lover),0.0415,0.69,223080,0.524,4BHzQ9C00ceJxfG16AlNWb,3.16E-06,6.000,0.17,-8.39,0.000,0.103,164.023,,https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb,0.562
112.000,Wild Love - Acoustic,0.856,0.507,189147,0.408,4zDQS1OCghoOKkjw6hf2qT,0,11.000,0.102,-7.652,0.000,0.0396,140.038,,https://api.spotify.com/v1/tracks/4zDQS1OCghoOKkjw6hf2qT,0.53
113.000,Foreign Hands,0.365,0.684,258651,0.543,7fDkkwlp02iHGzKlG2gZr8,2.07E-06,3.000,0.113,-5.579,0.000,0.0281,140.996,,https://api.spotify.com/v1/tracks/7fDkkwlp02iHGzKlG2gZr8,0.361
114.000,Smoke Filled Room - Acoustic Session,0.573,0.735,189660,0.43,0ncp94ULTBgS0U3GZD80AC,0,9.000,0.111,-9.532,1.000,0.0349,129.942,,https://api.spotify.com/v1/tracks/0ncp94ULTBgS0U3GZD80AC,0.522
115.000,Wild Horses - Acoustic,0.634,0.719,188907,0.27,03HbxaCm8eBHLxbfdRRQ2e,0,8.000,0.111,-10.534,1.000,0.0349,129.965,,https://api.spotify.com/v1/tracks/03HbxaCm8eBHLxbfdRRQ2e,0.299
116.000,September Song - Guitar Acoustic,0.359,0.41,212153,0.428,4LTOzL6JsnQBifmpsbo9a5,0,0.000,0.138,-7.927,0.000,0.0329,88.361,,https://api.spotify.com/v1/tracks/4LTOzL6JsnQBifmpsbo9a5,0.526
117.000,Lost On You,0.918,0.563,195579,0.261,5hn1VvnTKDUne8wGB4UfXB,0,10.000,0.0982,-9.251,1.000,0.0709,125.129,,https://api.spotify.com/v1/tracks/5hn1VvnTKDUne8wGB4UfXB,0.411
118.000,Hold My Girl,0.597,0.614,211764,0.527,1kjrgWG47wJgVqvQOvyb7C,0,10.000,0.11,-6.374,1.000,0.0302,121.941,,https://api.spotify.com/v1/tracks/1kjrgWG47wJgVqvQOvyb7C,0.354
119.000,Castle on the Hill - Acoustic,0.518,0.563,226227,0.26,5X6TnKT37TaSDkFm0598Uo,0,2.000,0.146,-5.856,1.000,0.0391,145.561,,https://api.spotify.com/v1/tracks/5X6TnKT37TaSDkFm0598Uo,0.616
120.000,After Rain,0.505,0.48,294000,0.418,3XzLC1TU451F0nPiJitk49,0.00416,11.000,0.11,-9.622,0.000,0.0312,132.404,,https://api.spotify.com/v1/tracks/3XzLC1TU451F0nPiJitk49,0.319
121.000,Such A Simple Thing,0.86,0.522,296387,0.256,4PuUa8e5s7P3Zv1IdCGIsa,0.000825,10.000,0.142,-11.216,1.000,0.0258,76.35,,https://api.spotify.com/v1/tracks/4PuUa8e5s7P3Zv1IdCGIsa,0.13
122.000,You Sigh,0.852,0.629,178827,0.451,7hMKqhlMqxF7ULZiUMN5AH,0.06,6.000,0.141,-9.974,1.000,0.0284,90.965,,https://api.spotify.com/v1/tracks/7hMKqhlMqxF7ULZiUMN5AH,0.681
123.000,Chemicals - Acoustic,0.942,0.59,234776,0.233,6VwJchlkgjGbjU1SMyvwBN,7.63E-05,6.000,0.11,-10.962,1.000,0.043,78.178,,https://api.spotify.com/v1/tracks/6VwJchlkgjGbjU1SMyvwBN,0.597
124.000,Morning Breeze,0.585,0.636,194067,0.383,7iM7I3dbNQGC5xkxJMWwrv,2.24E-06,11.000,0.122,-9.381,1.000,0.0434,72.871,,https://api.spotify.com/v1/tracks/7iM7I3dbNQGC5xkxJMWwrv,0.213
125.000,Happier - Acoustic,0.0425,0.493,206209,0.4,5weKCP07IGA1565wfI3cZ1,1.47E-06,0.000,0.133,-8.117,1.000,0.0261,91.004,,https://api.spotify.com/v1/tracks/5weKCP07IGA1565wfI3cZ1,0.15
126.000,Melt (Acoustic Version),0.897,0.522,221492,0.241,6W83GER4shtT9lpkYzEYeq,4.98E-06,5.000,0.11,-8.966,0.000,0.0343,133.644,,https://api.spotify.com/v1/tracks/6W83GER4shtT9lpkYzEYeq,0.345
127.000,My Arms Were Always Around You,0.724,0.643,200800,0.436,53iFMaNUXn6Oj8hUIKSO5a,0.459,1.000,0.11,-12.245,1.000,0.0273,91.485,,https://api.spotify.com/v1/tracks/53iFMaNUXn6Oj8hUIKSO5a,0.422
128.000,Lay It On Me - Acoustic,0.768,0.483,201561,0.49,0ikmhbH2wPx0iFayhraSWp,1.20E-06,5.000,0.112,-4.736,1.000,0.0318,137.606,,https://api.spotify.com/v1/tracks/0ikmhbH2wPx0iFayhraSWp,0.43
129.000,Little Boy,0.401,0.659,233448,0.608,19LehejAStoSf4Hj3Tim1M,6.70E-06,11.000,0.117,-8.566,1.000,0.0325,113.952,,https://api.spotify.com/v1/tracks/19LehejAStoSf4Hj3Tim1M,0.393
130.000,Never in My Wildest Dreams,0.315,0.559,176027,0.466,3MJov5mT64K42o1Rffhblq,0.0039,5.000,0.0933,-6.769,1.000,0.0362,117.21,,https://api.spotify.com/v1/tracks/3MJov5mT64K42o1Rffhblq,0.623
131.000,New Rules - Acoustic,0.601,0.826,213436,0.345,4X283dKwcjIqJiOCV1dMBJ,0,9.000,0.121,-6.018,0.000,0.0372,116.072,,https://api.spotify.com/v1/tracks/4X283dKwcjIqJiOCV1dMBJ,0.508
132.000,hate u love u,0.71,0.401,175467,0.398,6ATgDc6e4sPn84hvJsAmPt,0,6.000,0.0962,-8.993,0.000,0.183,180.293,,https://api.spotify.com/v1/tracks/6ATgDc6e4sPn84hvJsAmPt,0.265
133.000,Dream - Acoustic,0.75,0.7,198693,0.281,67l1tytshju3Ily8uIAVKH,0,9.000,0.102,-6.576,0.000,0.0356,74.998,,https://api.spotify.com/v1/tracks/67l1tytshju3Ily8uIAVKH,0.385
134.000,Only Love,0.3,0.545,249173,0.485,2uhEKg8kIzpdvz4gyy6x8W,0.00137,8.000,0.119,-9.941,1.000,0.151,80.401,,https://api.spotify.com/v1/tracks/2uhEKg8kIzpdvz4gyy6x8W,0.341
135.000,"Take Me To Church - Live From Spotify, London",0.841,0.624,246500,0.214,61IautUH8F8UWJ0kxF9pJc,0,2.000,0.701,-9.471,0.000,0.0457,125.149,,https://api.spotify.com/v1/tracks/61IautUH8F8UWJ0kxF9pJc,0.3
136.000,For Now,0.926,0.397,198404,0.249,0c99BUd87HQfzgUUQqRyds,0,5.000,0.115,-10.484,1.000,0.0394,79.614,,https://api.spotify.com/v1/tracks/0c99BUd87HQfzgUUQqRyds,0.329
137.000,Cherry Wine - Live,0.951,0.415,240147,0.11,0bZ52QzCCKfrfOqs7za6lI,0.00236,1.000,0.0962,-14.901,1.000,0.0388,81.876,,https://api.spotify.com/v1/tracks/0bZ52QzCCKfrfOqs7za6lI,0.234
138.000,Honest,0.662,0.41,168480,0.44,0WIzzUh0vzPHk58d3e8sXJ,0.0014,10.000,0.0663,-8.616,1.000,0.0307,98.097,,https://api.spotify.com/v1/tracks/0WIzzUh0vzPHk58d3e8sXJ,0.304
139.000,Honey,0.785,0.612,213061,0.365,2sksCUIpcWYO5imUxTonvd,0.000967,3.000,0.111,-9.973,1.000,0.0281,97.929,,https://api.spotify.com/v1/tracks/2sksCUIpcWYO5imUxTonvd,0.171
140.000,The Woods - Acoustic,0.722,0.571,239960,0.558,6uaIMhUZXMuT2Zz0vxrFiR,0.000331,9.000,0.116,-8.553,1.000,0.0281,104.991,,https://api.spotify.com/v1/tracks/6uaIMhUZXMuT2Zz0vxrFiR,0.283
141.000,Waves - Acoustic,0.947,0.483,248176,0.199,6GL1MiIvlrAm3hTvHzQJLl,0,2.000,0.109,-11.37,1.000,0.0586,78.103,,https://api.spotify.com/v1/tracks/6GL1MiIvlrAm3hTvHzQJLl,0.16
142.000,Tee Shirt,0.837,0.684,159507,0.341,3C5in0EVdoGepp5bA6lhlE,2.69E-05,9.000,0.0883,-9.497,1.000,0.0272,75.948,,https://api.spotify.com/v1/tracks/3C5in0EVdoGepp5bA6lhlE,0.557
143.000,Hell Or High Water,0.00182,0.338,220468,0.721,54Sfi5x76ITYShTrjBnJkW,2.03E-05,4.000,0.349,-5.735,0.000,0.0587,80.774,,https://api.spotify.com/v1/tracks/54Sfi5x76ITYShTrjBnJkW,0.381
144.000,Paper Thin - Live From Studio,0.896,0.455,196073,0.113,55PULldftedylAcvuJoEPb,0,1.000,0.0978,-12.887,1.000,0.0466,176.131,,https://api.spotify.com/v1/tracks/55PULldftedylAcvuJoEPb,0.373
145.000,Moving Mountains,0.904,0.592,253400,0.206,27bWSKIcEj1JyhHi6emu4j,6.09E-05,0.000,0.121,-12.026,0.000,0.0274,93.934,,https://api.spotify.com/v1/tracks/27bWSKIcEj1JyhHi6emu4j,0.198
146.000,Another Way,0.0579,0.587,251324,0.608,0BfPVt9Rgngm70OTpy1TPE,0.022,5.000,0.131,-11.588,1.000,0.0308,94.479,,https://api.spotify.com/v1/tracks/0BfPVt9Rgngm70OTpy1TPE,0.565
147.000,Concrete Jungle - Acoustic,0.761,0.589,160345,0.467,4yxL6eoSsZ04lN0VezKgcr,0,6.000,0.0847,-8.179,1.000,0.031,165.908,,https://api.spotify.com/v1/tracks/4yxL6eoSsZ04lN0VezKgcr,0.571
148.000,Where's My Love,0.853,0.598,202107,0.343,3XRDrBtoCJAMDQJgSzJ9WT,0.0219,0.000,0.123,-11.04,0.000,0.025,103.984,,https://api.spotify.com/v1/tracks/3XRDrBtoCJAMDQJgSzJ9WT,0.419
149.000,Adore - Piano Unplugged,0.739,0.571,197574,0.313,5FkvhzOAw3WzWNNc1Tr9nJ,0,0.000,0.113,-9.833,1.000,0.0657,64.531,,https://api.spotify.com/v1/tracks/5FkvhzOAw3WzWNNc1Tr9nJ,0.163
150.000,Hollow (Acoustic),0.822,0.499,236618,0.229,1GIBQJItFW5tFPrilr6M6o,4.59E-06,11.000,0.0914,-9.642,1.000,0.0361,178.461,,https://api.spotify.com/v1/tracks/1GIBQJItFW5tFPrilr6M6o,0.239
151.000,Jungle,0.269,0.59,315599,0.697,4QEaE0Yj9oCvCzehPlZ1On,9.86E-05,1.000,0.0881,-5.877,0.000,0.0291,146.059,,https://api.spotify.com/v1/tracks/4QEaE0Yj9oCvCzehPlZ1On,0.497
152.000,Elastic Heart - Live from The Village,0.887,0.409,266720,0.375,0wHRZwbNWH2TcSBIhyMT1i,0,9.000,0.125,-6.195,1.000,0.0336,128.912,,https://api.spotify.com/v1/tracks/0wHRZwbNWH2TcSBIhyMT1i,0.209
153.000,Most Girls - Acoustic,0.482,0.665,200880,0.274,6MH1oRsRfQc2ZCco3ic7Mx,0,9.000,0.118,-8.915,1.000,0.147,103.013,,https://api.spotify.com/v1/tracks/6MH1oRsRfQc2ZCco3ic7Mx,0.686
154.000,Sleep On The Floor,0.298,0.391,211851,0.442,6KprCGVC5o2Ibj2wCtaxEV,0,0.000,0.13,-8.076,1.000,0.0347,142.56,,https://api.spotify.com/v1/tracks/6KprCGVC5o2Ibj2wCtaxEV,0.246
155.000,little light - acoustic version,0.685,0.67,256415,0.294,6PRotAx0lUWP0bHBr6jm42,0,7.000,0.147,-8.114,1.000,0.0341,119.856,,https://api.spotify.com/v1/tracks/6PRotAx0lUWP0bHBr6jm42,0.515
156.000,I Will Spend My Whole Life Loving You,0.887,0.637,227619,0.129,77enz5hl8RicxrbPB56VXQ,0,11.000,0.0719,-17.082,1.000,0.0346,125.802,,https://api.spotify.com/v1/tracks/77enz5hl8RicxrbPB56VXQ,0.298
157.000,Best Days - Acoustic,0.919,0.655,179064,0.127,38sCPCcv3QjWl0NslC5KtW,0,5.000,0.105,-11.036,1.000,0.0467,150.407,,https://api.spotify.com/v1/tracks/38sCPCcv3QjWl0NslC5KtW,0.436
158.000,Love on the Weekend,0.547,0.729,212627,0.546,0j2WBxWZnWti5TpSxjJvPb,0.00287,7.000,0.0651,-9.305,1.000,0.0285,119.941,,https://api.spotify.com/v1/tracks/0j2WBxWZnWti5TpSxjJvPb,0.406
159.000,Acoustic,0.785,0.88,172199,0.245,5kh7BbzXPgooAU9MB9L7yw,3.19E-05,9.000,0.0979,-10.245,1.000,0.446,76.006,,https://api.spotify.com/v1/tracks/5kh7BbzXPgooAU9MB9L7yw,0.638
160.000,Catie Rae,0.709,0.344,132453,0.46,4Vbz3VLZ4cbSK4zYuHCjBk,0,10.000,0.117,-9.399,1.000,0.0319,84.469,,https://api.spotify.com/v1/tracks/4Vbz3VLZ4cbSK4zYuHCjBk,0.528
161.000,Issues - Acoustic,0.741,0.684,175280,0.342,4TqiKcUUvK7y6x6JG5NpJX,0,8.000,0.0729,-6.09,1.000,0.055,114.076,,https://api.spotify.com/v1/tracks/4TqiKcUUvK7y6x6JG5NpJX,0.632
162.000,Shape of You - Acoustic,0.49,0.843,223573,0.4,5ULRlgiSPSKTaJN1vU9yso,0,8.000,0.125,-5.576,0.000,0.103,100.728,,https://api.spotify.com/v1/tracks/5ULRlgiSPSKTaJN1vU9yso,0.927
163.000,All I Want,0.172,0.209,305747,0.412,2PwXOevGUSkU8qaYZjgLq2,0.15,0.000,0.0843,-9.733,1.000,0.0443,86.26,,https://api.spotify.com/v1/tracks/2PwXOevGUSkU8qaYZjgLq2,0.162
164.000,Boston,0.191,0.556,273667,0.448,2mxzc5jMl7oxIXz9Einq54,0.00116,4.000,0.383,-10.921,1.000,0.0387,116.292,,https://api.spotify.com/v1/tracks/2mxzc5jMl7oxIXz9Einq54,0.125
165.000,"Girl Crush - Recorded at Metropolis Studios, London",0.658,0.468,243805,0.197,4YutJsNwBBInE8vemufpQ8,0,4.000,0.109,-11.727,1.000,0.033,144.212,,https://api.spotify.com/v1/tracks/4YutJsNwBBInE8vemufpQ8,0.249
166.000,Save My Life - Radio Edit,0.778,0.583,217973,0.235,2s5QYW4Ls3GsxWKhEKGraJ,0,6.000,0.187,-10.121,1.000,0.0287,137.829,,https://api.spotify.com/v1/tracks/2s5QYW4Ls3GsxWKhEKGraJ,0.368
167.000,No Place In Mind,0.722,0.335,284038,0.443,6BYb8RVAVC8bAOx6H74CtK,3.78E-05,4.000,0.0921,-9.565,1.000,0.0382,169.135,,https://api.spotify.com/v1/tracks/6BYb8RVAVC8bAOx6H74CtK,0.184
168.000,Tell Me - Acoustic,0.72,0.632,200864,0.293,0an8pwAsISvMA9ZIbAmeW7,5.63E-06,0.000,0.326,-12.507,0.000,0.0284,103.869,,https://api.spotify.com/v1/tracks/0an8pwAsISvMA9ZIbAmeW7,0.586
169.000,Let It Go - James Bay Spotify Session 2015,0.879,0.5,285867,0.213,4tYokojnBEp5pBWO7wTRPA,7.37E-06,1.000,0.721,-9.095,1.000,0.0462,140.053,,https://api.spotify.com/v1/tracks/4tYokojnBEp5pBWO7wTRPA,0.37
170.000,Cringe - Stripped,0.896,0.539,219151,0.263,6TpowNTagUJ7f8ctFFCVN8,0,5.000,0.104,-11.149,1.000,0.0552,119.671,,https://api.spotify.com/v1/tracks/6TpowNTagUJ7f8ctFFCVN8,0.222
171.000,Can't See Straight - Acoustic,0.712,0.811,188058,0.38,68xnGmup4wL7Ie4vhy5SOs,0,9.000,0.309,-6.235,1.000,0.0406,98.04,,https://api.spotify.com/v1/tracks/68xnGmup4wL7Ie4vhy5SOs,0.647
172.000,Young Blood - Acoustic,0.821,0.701,200613,0.234,6QPqf4WqwZkxM68bGipzvP,0,11.000,0.102,-10.441,1.000,0.0443,84.995,,https://api.spotify.com/v1/tracks/6QPqf4WqwZkxM68bGipzvP,0.298
173.000,Better,0.581,0.597,201251,0.425,2cJS4uSqiNCeH4CgOt9LNA,0,2.000,0.1,-5.513,1.000,0.0295,119.998,,https://api.spotify.com/v1/tracks/2cJS4uSqiNCeH4CgOt9LNA,0.309
174.000,Don't Be A Fool - MTV Unplugged,0.752,0.307,337840,0.353,5532g399TI8rHJUk84XWRD,0,11.000,0.163,-9.965,0.000,0.0462,174.927,,https://api.spotify.com/v1/tracks/5532g399TI8rHJUk84XWRD,0.199
175.000,The Other (Stripped),0.816,0.376,182000,0.371,6xwuCb6zjLz6S8of1HTxpz,0,7.000,0.337,-6.58,1.000,0.0365,90.514,,https://api.spotify.com/v1/tracks/6xwuCb6zjLz6S8of1HTxpz,0.395
176.000,Love Me Like I'm Gone.,0.85,0.457,172480,0.441,31LfED0sULRSPZ7Ru8Cu96,3.64E-05,2.000,0.115,-9.866,1.000,0.0286,171.758,,https://api.spotify.com/v1/tracks/31LfED0sULRSPZ7Ru8Cu96,0.654
177.000,Call You Home,0.303,0.643,171613,0.46,5AHJXStapl97kWsHY6rozI,7.61E-05,4.000,0.115,-6.963,1.000,0.0272,90.011,,https://api.spotify.com/v1/tracks/5AHJXStapl97kWsHY6rozI,0.657
178.000,Anaheim,0.663,0.485,258000,0.307,0JhILyKbyQnhAo6FHSSIRA,4.13E-05,1.000,0.123,-13.129,1.000,0.0565,80.171,,https://api.spotify.com/v1/tracks/0JhILyKbyQnhAo6FHSSIRA,0.132
179.000,"For Me, For Her, For You",0.86,0.573,243629,0.206,468z8HtyEOGV9RY9tl3ax0,1.03E-05,5.000,0.114,-10.707,1.000,0.0314,123.752,,https://api.spotify.com/v1/tracks/468z8HtyEOGV9RY9tl3ax0,0.222
180.000,Yellow Bird,0.683,0.485,222842,0.353,46vJQ8zGlk5ROgQAS7FggF,0.396,6.000,0.106,-11.212,0.000,0.0296,114.064,,https://api.spotify.com/v1/tracks/46vJQ8zGlk5ROgQAS7FggF,0.0706
181.000,Make Me (Cry) - Acoustic Version,0.886,0.604,232907,0.261,6pP5RJbBH6eKR8BCYX3MSU,0,0.000,0.142,-7.736,1.000,0.0598,77.245,,https://api.spotify.com/v1/tracks/6pP5RJbBH6eKR8BCYX3MSU,0.361
182.000,Louise,0.761,0.467,244867,0.324,0fdYaOG3Dp8t6fhW5Cel84,5.73E-06,1.000,0.122,-11.487,1.000,0.0309,100.89,,https://api.spotify.com/v1/tracks/0fdYaOG3Dp8t6fhW5Cel84,0.445
183.000,Magnetised - Acoustic,0.952,0.487,292187,0.0746,5baXzOMmD0sf26hayRqfqI,0,10.000,0.108,-12.952,0.000,0.0327,106.328,,https://api.spotify.com/v1/tracks/5baXzOMmD0sf26hayRqfqI,0.123
184.000,California Numb - Acoustic,0.889,0.73,201839,0.286,3MKcaz7j0far7FN9EVhlwx,0.000122,10.000,0.173,-8.277,0.000,0.0545,83.98,,https://api.spotify.com/v1/tracks/3MKcaz7j0far7FN9EVhlwx,0.446
185.000,Ghost - Live From Spotify NYC,0.635,0.393,160400,0.553,2ndJQ968H7uRS2rrYdEaQ3,0,0.000,0.676,-6.719,1.000,0.22,187.673,,https://api.spotify.com/v1/tracks/2ndJQ968H7uRS2rrYdEaQ3,0.164
186.000,On the Run,0.387,0.411,206638,0.512,0H1iykZgTGLQ7UzqTakG7k,0,9.000,0.0676,-7.491,1.000,0.027,83.399,,https://api.spotify.com/v1/tracks/0H1iykZgTGLQ7UzqTakG7k,0.0544
187.000,Rather Be with You - Acoustic,0.817,0.579,199705,0.256,7fS708BKUj1zNyejmuZxDb,0,11.000,0.134,-8.306,0.000,0.0384,109.901,,https://api.spotify.com/v1/tracks/7fS708BKUj1zNyejmuZxDb,0.258
188.000,This Town,0.711,0.69,232600,0.407,5dTJMpqiELczVuHJP3OAEu,0,9.000,0.126,-7.739,1.000,0.0297,111.916,,https://api.spotify.com/v1/tracks/5dTJMpqiELczVuHJP3OAEu,0.181
189.000,Falling,0.269,0.533,202484,0.679,4adOGfvov9aaovmB30fJVb,0.0199,9.000,0.112,-8.346,1.000,0.0329,87.995,,https://api.spotify.com/v1/tracks/4adOGfvov9aaovmB30fJVb,0.21
190.000,Rusty,0.16,0.87,198582,0.572,2rwPOgMZHP8mFAYneg8bvh,0.00282,6.000,0.0993,-7.667,1.000,0.039,119.98,,https://api.spotify.com/v1/tracks/2rwPOgMZHP8mFAYneg8bvh,0.854
191.000,FourFiveSeconds,0.868,0.579,188238,0.268,5XzmZjXhMjDHr7ZfJ6DELQ,0,2.000,0.12,-5.65,1.000,0.0442,205.903,,https://api.spotify.com/v1/tracks/5XzmZjXhMjDHr7ZfJ6DELQ,0.321
192.000,Ol' Sweet Day,0.603,0.393,178053,0.558,5FJGb4bs2Y4BbiX59zXksH,4.85E-05,3.000,0.108,-9.429,1.000,0.0475,112.64,,https://api.spotify.com/v1/tracks/5FJGb4bs2Y4BbiX59zXksH,0.336
193.000,Miles Away,0.185,0.556,232000,0.592,1iy9FLjmcGQdjAXWi1y4D1,0.324,3.000,0.109,-7.121,1.000,0.0393,138.041,,https://api.spotify.com/v1/tracks/1iy9FLjmcGQdjAXWi1y4D1,0.196
194.000,Burning House,0.887,0.728,231333,0.253,2zhk0kypGeOPsaaZcjyc14,1.11E-05,0.000,0.133,-8.427,1.000,0.0304,140.923,,https://api.spotify.com/v1/tracks/2zhk0kypGeOPsaaZcjyc14,0.457
195.000,Love And Happiness,0.0269,0.884,278147,0.469,5fMInRpERS8jP2zPz6QyUI,0.00111,1.000,0.073,-9.852,0.000,0.0372,94.345,,https://api.spotify.com/v1/tracks/5fMInRpERS8jP2zPz6QyUI,0.897
196.000,Reasons - Acoustic,0.814,0.446,184840,0.388,6WCejh5wPX3OHgpdT6jvn4,0,4.000,0.119,-6.201,1.000,0.0405,175.154,,https://api.spotify.com/v1/tracks/6WCejh5wPX3OHgpdT6jvn4,0.581
197.000,Life Is Confusing,0.955,0.373,171413,0.216,4sYjFmNN8Vv2Rjg8jhwrSX,0.00105,1.000,0.0739,-11.41,1.000,0.0326,129.03,,https://api.spotify.com/v1/tracks/4sYjFmNN8Vv2Rjg8jhwrSX,0.496
198.000,Already Gone - Acoustic,0.612,0.555,174053,0.463,1uFDfBodTgwaBb3qMk0GN8,0,4.000,0.142,-7.994,1.000,0.0343,88.399,,https://api.spotify.com/v1/tracks/1uFDfBodTgwaBb3qMk0GN8,0.661
199.000,Before You,0.765,0.505,167165,0.252,5XZPQKONiLM4qANnE7JLeX,0,9.000,0.0829,-10.169,1.000,0.0321,80.83,,https://api.spotify.com/v1/tracks/5XZPQKONiLM4qANnE7JLeX,0.393
200.000,Don't You Give Up,0.284,0.79,188963,0.468,68xBP3GnZuYEDlN4usyp4G,0.00203,6.000,0.0735,-7.152,0.000,0.0534,98.014,,https://api.spotify.com/v1/tracks/68xBP3GnZuYEDlN4usyp4G,0.606
201.000,The City (with Quinn XCII),0.121,0.531,186046,0.675,5IrKXci1IzuUEowWOhTv8o,0,0.000,0.327,-3.281,1.000,0.33,177.953,,https://api.spotify.com/v1/tracks/5IrKXci1IzuUEowWOhTv8o,0.799
202.000,Groceries,0.131,0.686,217285,0.539,706J9prVXY8vZHhp9VGiBE,1.94E-05,0.000,0.116,-8.623,1.000,0.0349,115.987,,https://api.spotify.com/v1/tracks/706J9prVXY8vZHhp9VGiBE,0.186
203.000,Midsummer Madness,0.359,0.409,280842,0.678,0wFmawqundY8rOn9sZUqA6,4.76E-06,9.000,0.167,-7.731,1.000,0.0878,89.968,,https://api.spotify.com/v1/tracks/0wFmawqundY8rOn9sZUqA6,0.168
204.000,Be Real,0.653,0.786,226223,0.581,4PEbNdnFtpko90iC0W9I2u,0.00144,2.000,0.0693,-9.401,1.000,0.0773,99.995,,https://api.spotify.com/v1/tracks/4PEbNdnFtpko90iC0W9I2u,0.687
205.000,Freaking Out,0.121,0.661,199635,0.684,5boqkVlc0CWhfTjksnpc1X,0.00503,6.000,0.157,-6.611,1.000,0.0512,125.06,,https://api.spotify.com/v1/tracks/5boqkVlc0CWhfTjksnpc1X,0.371
206.000,The Reason,0.0991,0.654,184667,0.606,3TgPhPv7z0D4pQhH8iKmDW,5.57E-05,2.000,0.31,-8.576,1.000,0.0717,90.058,,https://api.spotify.com/v1/tracks/3TgPhPv7z0D4pQhH8iKmDW,0.358
207.000,Crush,0.0302,0.91,216267,0.401,6q7Tz67loOULIPEXo941hk,0.000159,1.000,0.0801,-9.552,1.000,0.0855,135.994,,https://api.spotify.com/v1/tracks/6q7Tz67loOULIPEXo941hk,0.824
208.000,Laugh It Off,0.0249,0.763,253330,0.524,6UJUkIobRl4M2EIxOLZVti,0.000137,0.000,0.117,-7.725,1.000,0.0759,93.998,,https://api.spotify.com/v1/tracks/6UJUkIobRl4M2EIxOLZVti,0.411
209.000,I Wanna Know,0.501,0.432,206727,0.85,7ykMO4py7Nvrgf2vUHBkzr,6.59E-06,10.000,0.203,-4.417,1.000,0.0771,82.607,,https://api.spotify.com/v1/tracks/7ykMO4py7Nvrgf2vUHBkzr,0.109
210.000,THE SHIT,0.174,0.652,196125,0.7,14gdcYmHyORy3ZnvLwZzRV,0,11.000,0.191,-6.854,1.000,0.103,160.055,,https://api.spotify.com/v1/tracks/14gdcYmHyORy3ZnvLwZzRV,0.744
211.000,I'm Good,0.0236,0.738,217136,0.696,2o6dL3brUkkiuFRdrLfdG7,9.09E-05,1.000,0.338,-3.59,1.000,0.0305,101.989,,https://api.spotify.com/v1/tracks/2o6dL3brUkkiuFRdrLfdG7,0.892
212.000,Forget to Forget,0.0732,0.918,155351,0.602,4E5IBDRu8kJbzUv1qaZM1t,1.94E-05,1.000,0.417,-8.891,1.000,0.0603,110.996,,https://api.spotify.com/v1/tracks/4E5IBDRu8kJbzUv1qaZM1t,0.81
213.000,Magic In The Hamptons (feat. Lil Yachty),0.66,0.769,164640,0.479,2Yer0p7uB2lVBUAtANuuQp,0,1.000,0.0914,-5.339,1.000,0.0385,96.051,,https://api.spotify.com/v1/tracks/2Yer0p7uB2lVBUAtANuuQp,0.803
214.000,Real For You,0.132,0.65,181975,0.527,5zkZff8E84umaBtOMO5ZQi,0,5.000,0.0902,-7.465,0.000,0.532,120.094,,https://api.spotify.com/v1/tracks/5zkZff8E84umaBtOMO5ZQi,0.705
215.000,Warpaint,0.082,0.68,213788,0.658,2QIvCZTFVnky13XShl1zWJ,0.0324,1.000,0.109,-5.356,1.000,0.0535,128.921,,https://api.spotify.com/v1/tracks/2QIvCZTFVnky13XShl1zWJ,0.278
216.000,If You're Over Me,0.0615,0.647,189000,0.853,01k24g94i1JvkFLQmVEdCd,0,8.000,0.062,-4.516,1.000,0.0904,103.846,,https://api.spotify.com/v1/tracks/01k24g94i1JvkFLQmVEdCd,0.618
217.000,Better Off Alone,0.0155,0.903,192836,0.498,1Q1PCgoGxxvF2pVKAJlCgX,7.84E-06,8.000,0.105,-6.379,1.000,0.108,121.974,,https://api.spotify.com/v1/tracks/1Q1PCgoGxxvF2pVKAJlCgX,0.439
218.000,Just Friends,0.105,0.639,238991,0.685,1xobJHNsdoBQAJ2cgSfHVu,0,9.000,0.143,-4.571,0.000,0.049,110.041,,https://api.spotify.com/v1/tracks/1xobJHNsdoBQAJ2cgSfHVu,0.363
219.000,Just For A Moment (feat. Iselin),0.0145,0.534,254556,0.77,4JAX1qhCBGkO1IM9woosbZ,8.74E-06,1.000,0.279,-6.324,0.000,0.0549,144.04,,https://api.spotify.com/v1/tracks/4JAX1qhCBGkO1IM9woosbZ,0.41
