row,id,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_href
114,0ncp94ULTBgS0U3GZD80AC,Smoke Filled Room - Acoustic Session,0.573,0.735,189660,0.43,0,A,0.111,-9.532,Major,0.0349,129.942,,0.522,https://api.spotify.com/v1/tracks/0ncp94ULTBgS0U3GZD80AC
115,03HbxaCm8eBHLxbfdRRQ2e,Wild Horses - Acoustic,0.634,0.719,188907,0.27,0,G#,0.111,-10.534,Major,0.0349,129.965,,0.299,https://api.spotify.com/v1/tracks/03HbxaCm8eBHLxbfdRRQ2e
116,4LTOzL6JsnQBifmpsbo9a5,September Song - Guitar Acoustic,0.359,0.41,212153,0.428,0,C,0.138,-7.927,Minor,0.0329,88.361,,0.526,https://api.spotify.com/v1/tracks/4LTOzL6JsnQBifmpsbo9a5
117,5hn1VvnTKDUne8wGB4UfXB,Lost On You,0.918,0.563,195579,0.261,0,A#,0.0982,-9.251,Major,0.0709,125.129,,0.411,https://api.spotify.com/v1/tracks/5hn1VvnTKDUne8wGB4UfXB
118,1kjrgWG47wJgVqvQOvyb7C,Hold My Girl,0.597,0.614,211764,0.527,0,A#,0.11,-6.374,Major,0.0302,121.941,,0.354,https://api.spotify.com/v1/tracks/1kjrgWG47wJgVqvQOvyb7C
119,5X6TnKT37TaSDkFm0598Uo,Castle on the Hill - Acoustic,0.518,0.563,226227,0.26,0,D,0.146,-5.856,Major,0.0391,145.561,,0.616,https://api.spotify.com/v1/tracks/5X6TnKT37TaSDkFm0598Uo
120,3XzLC1TU451F0nPiJitk49,After Rain,0.505,0.48,294000,0.418,0.00416,B,0.11,-9.622,Minor,0.0312,132.404,,0.319,https://api.spotify.com/v1/tracks/3XzLC1TU451F0nPiJitk49
121,4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,0.86,0.522,296387,0.256,0.000825,A#,0.142,-11.216,Major,0.0258,76.35,,0.13,https://api.spotify.com/v1/tracks/4PuUa8e5s7P3Zv1IdCGIsa
122,7hMKqhlMqxF7ULZiUMN5AH,You Sigh,0.852,0.629,178827,0.451,0.06,F#,0.141,-9.974,Major,0.0284,90.965,,0.681,https://api.spotify.com/v1/tracks/7hMKqhlMqxF7ULZiUMN5AH
123,6VwJchlkgjGbjU1SMyvwBN,Chemicals - Acoustic,0.942,0.59,234776,0.233,7.63E-05,F#,0.11,-10.962,Major,0.043,78.178,,0.597,https://api.spotify.com/v1/tracks/6VwJchlkgjGbjU1SMyvwBN
124,7iM7I3dbNQGC5xkxJMWwrv,Morning Breeze,0.585,0.636,194067,0.383,2.24E-06,B,0.122,-9.381,Major,0.0434,72.871,,0.213,https://api.spotify.com/v1/tracks/7iM7I3dbNQGC5xkxJMWwrv
125,5weKCP07IGA1565wfI3cZ1,Happier - Acoustic,0.0425,0.493,206209,0.4,1.47E-06,C,0.133,-8.117,Major,0.0261,91.004,,0.15,https://api.spotify.com/v1/tracks/5weKCP07IGA1565wfI3cZ1
126,6W83GER4shtT9lpkYzEYeq,Melt (Acoustic Version),0.897,0.522,221492,0.241,4.98E-06,F,0.11,-8.966,Minor,0.0343,133.644,,0.345,https://api.spotify.com/v1/tracks/6W83GER4shtT9lpkYzEYeq
127,53iFMaNUXn6Oj8hUIKSO5a,My Arms Were Always Around You,0.724,0.643,200800,0.436,0.459,C#,0.11,-12.245,Major,0.0273,91.485,,0.422,https://api.spotify.com/v1/tracks/53iFMaNUXn6Oj8hUIKSO5a
128,0ikmhbH2wPx0iFayhraSWp,Lay It On Me - Acoustic,0.768,0.483,201561,0.49,1.20E-06,F,0.112,-4.736,Major,0.0318,137.606,,0.43,https://api.spotify.com/v1/tracks/0ikmhbH2wPx0iFayhraSWp
129,19LehejAStoSf4Hj3Tim1M,Little Boy,0.401,0.659,233448,0.608,6.70E-06,B,0.117,-8.566,Major,0.0325,113.952,,0.393,https://api.spotify.com/v1/tracks/19LehejAStoSf4Hj3Tim1M
130,3MJov5mT64K42o1Rffhblq,Never in My Wildest Dreams,0.315,0.559,176027,0.466,0.0039,F,0.0933,-6.769,Major,0.0362,117.21,,0.623,https://api.spotify.com/v1/tracks/3MJov5mT64K42o1Rffhblq
131,4X283dKwcjIqJiOCV1dMBJ,New Rules - Acoustic,0.601,0.826,213436,0.345,0,A,0.121,-6.018,Minor,0.0372,116.072,,0.508,https://api.spotify.com/v1/tracks/4X283dKwcjIqJiOCV1dMBJ
132,6ATgDc6e4sPn84hvJsAmPt,hate u love u,0.71,0.401,175467,0.398,0,F#,0.0962,-8.993,Minor,0.183,180.293,,0.265,https://api.spotify.com/v1/tracks/6ATgDc6e4sPn84hvJsAmPt
133,67l1tytshju3Ily8uIAVKH,Dream - Acoustic,0.75,0.7,198693,0.281,0,A,0.102,-6.576,Minor,0.0356,74.998,,0.385,https://api.spotify.com/v1/tracks/67l1tytshju3Ily8uIAVKH
134,2uhEKg8kIzpdvz4gyy6x8W,Only Love,0.3,0.545,249173,0.485,0.00137,G#,0.119,-9.941,Major,0.151,80.401,,0.341,https://api.spotify.com/v1/tracks/2uhEKg8kIzpdvz4gyy6x8W
135,61IautUH8F8UWJ0kxF9pJc,"Take Me To Church - Live From Spotify, London",0.841,0.624,246500,0.214,0,D,0.701,-9.471,Minor,0.0457,125.149,,0.3,https://api.spotify.com/v1/tracks/61IautUH8F8UWJ0kxF9pJc
136,0c99BUd87HQfzgUUQqRyds,For Now,0.926,0.397,198404,0.249,0,F,0.115,-10.484,Major,0.0394,79.614,,0.329,https://api.spotify.com/v1/tracks/0c99BUd87HQfzgUUQqRyds
137,0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,0.951,0.415,240147,0.11,0.00236,C#,0.0962,-14.901,Major,0.0388,81.876,,0.234,https://api.spotify.com/v1/tracks/0bZ52QzCCKfrfOqs7za6lI
138,0WIzzUh0vzPHk58d3e8sXJ,Honest,0.662,0.41,168480,0.44,0.0014,A#,0.0663,-8.616,Major,0.0307,98.097,,0.304,https://api.spotify.com/v1/tracks/0WIzzUh0vzPHk58d3e8sXJ
139,2sksCUIpcWYO5imUxTonvd,Honey,0.785,0.612,213061,0.365,0.000967,D#,0.111,-9.973,Major,0.0281,97.929,,0.171,https://api.spotify.com/v1/tracks/2sksCUIpcWYO5imUxTonvd
140,6uaIMhUZXMuT2Zz0vxrFiR,The Woods - Acoustic,0.722,0.571,239960,0.558,0.000331,A,0.116,-8.553,Major,0.0281,104.991,,0.283,https://api.spotify.com/v1/tracks/6uaIMhUZXMuT2Zz0vxrFiR
141,6GL1MiIvlrAm3hTvHzQJLl,Waves - Acoustic,0.947,0.483,248176,0.199,0,D,0.109,-11.37,Major,0.0586,78.103,,0.16,https://api.spotify.com/v1/tracks/6GL1MiIvlrAm3hTvHzQJLl
142,3C5in0EVdoGepp5bA6lhlE,Tee Shirt,0.837,0.684,159507,0.341,2.69E-05,A,0.0883,-9.497,Major,0.0272,75.948,,0.557,https://api.spotify.com/v1/tracks/3C5in0EVdoGepp5bA6lhlE
143,54Sfi5x76ITYShTrjBnJkW,Hell Or High Water,0.00182,0.338,220468,0.721,2.03E-05,E,0.349,-5.735,Minor,0.0587,80.774,,0.381,https://api.spotify.com/v1/tracks/54Sfi5x76ITYShTrjBnJkW
144,55PULldftedylAcvuJoEPb,Paper Thin - Live From Studio,0.896,0.455,196073,0.113,0,C#,0.0978,-12.887,Major,0.0466,176.131,,0.373,https://api.spotify.com/v1/tracks/55PULldftedylAcvuJoEPb
145,27bWSKIcEj1JyhHi6emu4j,Moving Mountains,0.904,0.592,253400,0.206,6.09E-05,C,0.121,-12.026,Minor,0.0274,93.934,,0.198,https://api.spotify.com/v1/tracks/27bWSKIcEj1JyhHi6emu4j
146,0BfPVt9Rgngm70OTpy1TPE,Another Way,0.0579,0.587,251324,0.608,0.022,F,0.131,-11.588,Major,0.0308,94.479,,0.565,https://api.spotify.com/v1/tracks/0BfPVt9Rgngm70OTpy1TPE
147,4yxL6eoSsZ04lN0VezKgcr,Concrete Jungle - Acoustic,0.761,0.589,160345,0.467,0,F#,0.0847,-8.179,Major,0.031,165.908,,0.571,https://api.spotify.com/v1/tracks/4yxL6eoSsZ04lN0VezKgcr
148,3XRDrBtoCJAMDQJgSzJ9WT,Where's My Love,0.853,0.598,202107,0.343,0.0219,C,0.123,-11.04,Minor,0.025,103.984,,0.419,https://api.spotify.com/v1/tracks/3XRDrBtoCJAMDQJgSzJ9WT
149,5FkvhzOAw3WzWNNc1Tr9nJ,Adore - Piano Unplugged,0.739,0.571,197574,0.313,0,C,0.113,-9.833,Major,0.0657,64.531,,0.163,https://api.spotify.com/v1/tracks/5FkvhzOAw3WzWNNc1Tr9nJ
150,1GIBQJItFW5tFPrilr6M6o,Hollow (Acoustic),0.822,0.499,236618,0.229,4.59E-06,B,0.0914,-9.642,Major,0.0361,178.461,,0.239,https://api.spotify.com/v1/tracks/1GIBQJItFW5tFPrilr6M6o
151,4QEaE0Yj9oCvCzehPlZ1On,Jungle,0.269,0.59,315599,0.697,9.86E-05,C#,0.0881,-5.877,Minor,0.0291,146.059,,0.497,https://api.spotify.com/v1/tracks/4QEaE0Yj9oCvCzehPlZ1On
152,0wHRZwbNWH2TcSBIhyMT1i,Elastic Heart - Live from The Village,0.887,0.409,266720,0.375,0,A,0.125,-6.195,Major,0.0336,128.912,,0.209,https://api.spotify.com/v1/tracks/0wHRZwbNWH2TcSBIhyMT1i
153,6MH1oRsRfQc2ZCco3ic7Mx,Most Girls - Acoustic,0.482,0.665,200880,0.274,0,A,0.118,-8.915,Major,0.147,103.013,,0.686,https://api.spotify.com/v1/tracks/6MH1oRsRfQc2ZCco3ic7Mx
154,6KprCGVC5o2Ibj2wCtaxEV,Sleep On The Floor,0.298,0.391,211851,0.442,0,C,0.13,-8.076,Major,0.0347,142.56,,0.246,https://api.spotify.com/v1/tracks/6KprCGVC5o2Ibj2wCtaxEV
155,6PRotAx0lUWP0bHBr6jm42,little light - acoustic version,0.685,0.67,256415,0.294,0,G,0.147,-8.114,Major,0.0341,119.856,,0.515,https://api.spotify.com/v1/tracks/6PRotAx0lUWP0bHBr6jm42
156,77enz5hl8RicxrbPB56VXQ,I Will Spend My Whole Life Loving You,0.887,0.637,227619,0.129,0,B,0.0719,-17.082,Major,0.0346,125.802,,0.298,https://api.spotify.com/v1/tracks/77enz5hl8RicxrbPB56VXQ
157,38sCPCcv3QjWl0NslC5KtW,Best Days - Acoustic,0.919,0.655,179064,0.127,0,F,0.105,-11.036,Major,0.0467,150.407,,0.436,https://api.spotify.com/v1/tracks/38sCPCcv3QjWl0NslC5KtW
158,0j2WBxWZnWti5TpSxjJvPb,Love on the Weekend,0.547,0.729,212627,0.546,0.00287,G,0.0651,-9.305,Major,0.0285,119.941,,0.406,https://api.spotify.com/v1/tracks/0j2WBxWZnWti5TpSxjJvPb
159,5kh7BbzXPgooAU9MB9L7yw,Acoustic,0.785,0.88,172199,0.245,3.19E-05,A,0.0979,-10.245,Major,0.446,76.006,,0.638,https://api.spotify.com/v1/tracks/5kh7BbzXPgooAU9MB9L7yw
160,4Vbz3VLZ4cbSK4zYuHCjBk,Catie Rae,0.709,0.344,132453,0.46,0,A#,0.117,-9.399,Major,0.0319,84.469,,0.528,https://api.spotify.com/v1/tracks/4Vbz3VLZ4cbSK4zYuHCjBk
161,4TqiKcUUvK7y6x6JG5NpJX,Issues - Acoustic,0.741,0.684,175280,0.342,0,G#,0.0729,-6.09,Major,0.055,114.076,,0.632,https://api.spotify.com/v1/tracks/4TqiKcUUvK7y6x6JG5NpJX
162,5ULRlgiSPSKTaJN1vU9yso,Shape of You - Acoustic,0.49,0.843,223573,0.4,0,G#,0.125,-5.576,Minor,0.103,100.728,,0.927,https://api.spotify.com/v1/tracks/5ULRlgiSPSKTaJN1vU9yso
163,2PwXOevGUSkU8qaYZjgLq2,All I Want,0.172,0.209,305747,0.412,0.15,C,0.0843,-9.733,Major,0.0443,86.26,,0.162,https://api.spotify.com/v1/tracks/2PwXOevGUSkU8qaYZjgLq2
164,2mxzc5jMl7oxIXz9Einq54,Boston,0.191,0.556,273667,0.448,0.00116,E,0.383,-10.921,Major,0.0387,116.292,,0.125,https://api.spotify.com/v1/tracks/2mxzc5jMl7oxIXz9Einq54
165,4YutJsNwBBInE8vemufpQ8,"Girl Crush - Recorded at Metropolis Studios, London",0.658,0.468,243805,0.197,0,E,0.109,-11.727,Major,0.033,144.212,,0.249,https://api.spotify.com/v1/tracks/4YutJsNwBBInE8vemufpQ8
166,2s5QYW4Ls3GsxWKhEKGraJ,Save My Life - Radio Edit,0.778,0.583,217973,0.235,0,F#,0.187,-10.121,Major,0.0287,137.829,,0.368,https://api.spotify.com/v1/tracks/2s5QYW4Ls3GsxWKhEKGraJ
167,6BYb8RVAVC8bAOx6H74CtK,No Place In Mind,0.722,0.335,284038,0.443,3.78E-05,E,0.0921,-9.565,Major,0.0382,169.135,,0.184,https://api.spotify.com/v1/tracks/6BYb8RVAVC8bAOx6H74CtK
168,0an8pwAsISvMA9ZIbAmeW7,Tell Me - Acoustic,0.72,0.632,200864,0.293,5.63E-06,C,0.326,-12.507,Minor,0.0284,103.869,,0.586,https://api.spotify.com/v1/tracks/0an8pwAsISvMA9ZIbAmeW7
169,4tYokojnBEp5pBWO7wTRPA,Let It Go - James Bay Spotify Session 2015,0.879,0.5,285867,0.213,7.37E-06,C#,0.721,-9.095,Major,0.0462,140.053,,0.37,https://api.spotify.com/v1/tracks/4tYokojnBEp5pBWO7wTRPA
170,6TpowNTagUJ7f8ctFFCVN8,Cringe - Stripped,0.896,0.539,219151,0.263,0,F,0.104,-11.149,Major,0.0552,119.671,,0.222,https://api.spotify.com/v1/tracks/6TpowNTagUJ7f8ctFFCVN8
171,68xnGmup4wL7Ie4vhy5SOs,Can't See Straight - Acoustic,0.712,0.811,188058,0.38,0,A,0.309,-6.235,Major,0.0406,98.04,,0.647,https://api.spotify.com/v1/tracks/68xnGmup4wL7Ie4vhy5SOs
172,6QPqf4WqwZkxM68bGipzvP,Young Blood - Acoustic,0.821,0.701,200613,0.234,0,B,0.102,-10.441,Major,0.0443,84.995,,0.298,https://api.spotify.com/v1/tracks/6QPqf4WqwZkxM68bGipzvP
173,2cJS4uSqiNCeH4CgOt9LNA,Better,0.581,0.597,201251,0.425,0,D,0.1,-5.513,Major,0.0295,119.998,,0.309,https://api.spotify.com/v1/tracks/2cJS4uSqiNCeH4CgOt9LNA
174,5532g399TI8rHJUk84XWRD,Don't Be A Fool - MTV Unplugged,0.752,0.307,337840,0.353,0,B,0.163,-9.965,Minor,0.0462,174.927,,0.199,https://api.spotify.com/v1/tracks/5532g399TI8rHJUk84XWRD
175,6xwuCb6zjLz6S8of1HTxpz,The Other (Stripped),0.816,0.376,182000,0.371,0,G,0.337,-6.58,Major,0.0365,90.514,,0.395,https://api.spotify.com/v1/tracks/6xwuCb6zjLz6S8of1HTxpz
176,31LfED0sULRSPZ7Ru8Cu96,Love Me Like I'm Gone.,0.85,0.457,172480,0.441,3.64E-05,D,0.115,-9.866,Major,0.0286,171.758,,0.654,https://api.spotify.com/v1/tracks/31LfED0sULRSPZ7Ru8Cu96
177,5AHJXStapl97kWsHY6rozI,Call You Home,0.303,0.643,171613,0.46,7.61E-05,E,0.115,-6.963,Major,0.0272,90.011,,0.657,https://api.spotify.com/v1/tracks/5AHJXStapl97kWsHY6rozI
178,0JhILyKbyQnhAo6FHSSIRA,Anaheim,0.663,0.485,258000,0.307,4.13E-05,C#,0.123,-13.129,Major,0.0565,80.171,,0.132,https://api.spotify.com/v1/tracks/0JhILyKbyQnhAo6FHSSIRA
179,468z8HtyEOGV9RY9tl3ax0,"For Me, For Her, For You",0.86,0.573,243629,0.206,1.03E-05,F,0.114,-10.707,Major,0.0314,123.752,,0.222,https://api.spotify.com/v1/tracks/468z8HtyEOGV9RY9tl3ax0
180,46vJQ8zGlk5ROgQAS7FggF,Yellow Bird,0.683,0.485,222842,0.353,0.396,F#,0.106,-11.212,Minor,0.0296,114.064,,0.0706,https://api.spotify.com/v1/tracks/46vJQ8zGlk5ROgQAS7FggF
181,6pP5RJbBH6eKR8BCYX3MSU,Make Me (Cry) - Acoustic Version,0.886,0.604,232907,0.261,0,C,0.142,-7.736,Major,0.0598,77.245,,0.361,https://api.spotify.com/v1/tracks/6pP5RJbBH6eKR8BCYX3MSU
182,0fdYaOG3Dp8t6fhW5Cel84,Louise,0.761,0.467,244867,0.324,5.73E-06,C#,0.122,-11.487,Major,0.0309,100.89,,0.445,https://api.spotify.com/v1/tracks/0fdYaOG3Dp8t6fhW5Cel84
183,5baXzOMmD0sf26hayRqfqI,Magnetised - Acoustic,0.952,0.487,292187,0.0746,0,A#,0.108,-12.952,Minor,0.0327,106.328,,0.123,https://api.spotify.com/v1/tracks/5baXzOMmD0sf26hayRqfqI
184,3MKcaz7j0far7FN9EVhlwx,California Numb - Acoustic,0.889,0.73,201839,0.286,0.000122,A#,0.173,-8.277,Minor,0.0545,83.98,,0.446,https://api.spotify.com/v1/tracks/3MKcaz7j0far7FN9EVhlwx
185,2ndJQ968H7uRS2rrYdEaQ3,Ghost - Live From Spotify NYC,0.635,0.393,160400,0.553,0,C,0.676,-6.719,Major,0.22,187.673,,0.164,https://api.spotify.com/v1/tracks/2ndJQ968H7uRS2rrYdEaQ3
186,0H1iykZgTGLQ7UzqTakG7k,On the Run,0.387,0.411,206638,0.512,0,A,0.0676,-7.491,Major,0.027,83.399,,0.0544,https://api.spotify.com/v1/tracks/0H1iykZgTGLQ7UzqTakG7k
187,7fS708BKUj1zNyejmuZxDb,Rather Be with You - Acoustic,0.817,0.579,199705,0.256,0,B,0.134,-8.306,Minor,0.0384,109.901,,0.258,https://api.spotify.com/v1/tracks/7fS708BKUj1zNyejmuZxDb
188,5dTJMpqiELczVuHJP3OAEu,This Town,0.711,0.69,232600,0.407,0,A,0.126,-7.739,Major,0.0297,111.916,,0.181,https://api.spotify.com/v1/tracks/5dTJMpqiELczVuHJP3OAEu
189,4adOGfvov9aaovmB30fJVb,Falling,0.269,0.533,202484,0.679,0.0199,A,0.112,-8.346,Major,0.0329,87.995,,0.21,https://api.spotify.com/v1/tracks/4adOGfvov9aaovmB30fJVb
190,2rwPOgMZHP8mFAYneg8bvh,Rusty,0.16,0.87,198582,0.572,0.00282,F#,0.0993,-7.667,Major,0.039,119.98,,0.854,https://api.spotify.com/v1/tracks/2rwPOgMZHP8mFAYneg8bvh
191,5XzmZjXhMjDHr7ZfJ6DELQ,FourFiveSeconds,0.868,0.579,188238,0.268,0,D,0.12,-5.65,Major,0.0442,205.903,,0.321,https://api.spotify.com/v1/tracks/5XzmZjXhMjDHr7ZfJ6DELQ
192,5FJGb4bs2Y4BbiX59zXksH,Ol' Sweet Day,0.603,0.393,178053,0.558,4.85E-05,D#,0.108,-9.429,Major,0.0475,112.64,,0.336,https://api.spotify.com/v1/tracks/5FJGb4bs2Y4BbiX59zXksH
193,1iy9FLjmcGQdjAXWi1y4D1,Miles Away,0.185,0.556,232000,0.592,0.324,D#,0.109,-7.121,Major,0.0393,138.041,,0.196,https://api.spotify.com/v1/tracks/1iy9FLjmcGQdjAXWi1y4D1
194,2zhk0kypGeOPsaaZcjyc14,Burning House,0.887,0.728,231333,0.253,1.11E-05,C,0.133,-8.427,Major,0.0304,140.923,,0.457,https://api.spotify.com/v1/tracks/2zhk0kypGeOPsaaZcjyc14
195,5fMInRpERS8jP2zPz6QyUI,Love And Happiness,0.0269,0.884,278147,0.469,0.00111,C#,0.073,-9.852,Minor,0.0372,94.345,,0.897,https://api.spotify.com/v1/tracks/5fMInRpERS8jP2zPz6QyUI
196,6WCejh5wPX3OHgpdT6jvn4,Reasons - Acoustic,0.814,0.446,184840,0.388,0,E,0.119,-6.201,Major,0.0405,175.154,,0.581,https://api.spotify.com/v1/tracks/6WCejh5wPX3OHgpdT6jvn4
197,4sYjFmNN8Vv2Rjg8jhwrSX,Life Is Confusing,0.955,0.373,171413,0.216,0.00105,C#,0.0739,-11.41,Major,0.0326,129.03,,0.496,https://api.spotify.com/v1/tracks/4sYjFmNN8Vv2Rjg8jhwrSX
198,1uFDfBodTgwaBb3qMk0GN8,Already Gone - Acoustic,0.612,0.555,174053,0.463,0,E,0.142,-7.994,Major,0.0343,88.399,,0.661,https://api.spotify.com/v1/tracks/1uFDfBodTgwaBb3qMk0GN8
199,5XZPQKONiLM4qANnE7JLeX,Before You,0.765,0.505,167165,0.252,0,A,0.0829,-10.169,Major,0.0321,80.83,,0.393,https://api.spotify.com/v1/tracks/5XZPQKONiLM4qANnE7JLeX
200,68xBP3GnZuYEDlN4usyp4G,Don't You Give Up,0.284,0.79,188963,0.468,0.00203,F#,0.0735,-7.152,Minor,0.0534,98.014,,0.606,https://api.spotify.com/v1/tracks/68xBP3GnZuYEDlN4usyp4G
201,5IrKXci1IzuUEowWOhTv8o,The City (with Quinn XCII),0.121,0.531,186046,0.675,0,C,0.327,-3.281,Major,0.33,177.953,,0.799,https://api.spotify.com/v1/tracks/5IrKXci1IzuUEowWOhTv8o
202,706J9prVXY8vZHhp9VGiBE,Groceries,0.131,0.686,217285,0.539,1.94E-05,C,0.116,-8.623,Major,0.0349,115.987,,0.186,https://api.spotify.com/v1/tracks/706J9prVXY8vZHhp9VGiBE
203,0wFmawqundY8rOn9sZUqA6,Midsummer Madness,0.359,0.409,280842,0.678,4.76E-06,A,0.167,-7.731,Major,0.0878,89.968,,0.168,https://api.spotify.com/v1/tracks/0wFmawqundY8rOn9sZUqA6
204,4PEbNdnFtpko90iC0W9I2u,Be Real,0.653,0.786,226223,0.581,0.00144,D,0.0693,-9.401,Major,0.0773,99.995,,0.687,https://api.spotify.com/v1/tracks/4PEbNdnFtpko90iC0W9I2u
205,5boqkVlc0CWhfTjksnpc1X,Freaking Out,0.121,0.661,199635,0.684,0.00503,F#,0.157,-6.611,Major,0.0512,125.06,,0.371,https://api.spotify.com/v1/tracks/5boqkVlc0CWhfTjksnpc1X
206,3TgPhPv7z0D4pQhH8iKmDW,The Reason,0.0991,0.654,184667,0.606,5.57E-05,D,0.31,-8.576,Major,0.0717,90.058,,0.358,https://api.spotify.com/v1/tracks/3TgPhPv7z0D4pQhH8iKmDW
207,6q7Tz67loOULIPEXo941hk,Crush,0.0302,0.91,216267,0.401,0.000159,C#,0.0801,-9.552,Major,0.0855,135.994,,0.824,https://api.spotify.com/v1/tracks/6q7Tz67loOULIPEXo941hk
208,6UJUkIobRl4M2EIxOLZVti,Laugh It Off,0.0249,0.763,253330,0.524,0.000137,C,0.117,-7.725,Major,0.0759,93.998,,0.411,https://api.spotify.com/v1/tracks/6UJUkIobRl4M2EIxOLZVti
209,7ykMO4py7Nvrgf2vUHBkzr,I Wanna Know,0.501,0.432,206727,0.85,6.59E-06,A#,0.203,-4.417,Major,0.0771,82.607,,0.109,https://api.spotify.com/v1/tracks/7ykMO4py7Nvrgf2vUHBkzr
210,14gdcYmHyORy3ZnvLwZzRV,THE SHIT,0.174,0.652,196125,0.7,0,B,0.191,-6.854,Major,0.103,160.055,,0.744,https://api.spotify.com/v1/tracks/14gdcYmHyORy3ZnvLwZzRV
211,2o6dL3brUkkiuFRdrLfdG7,I'm Good,0.0236,0.738,217136,0.696,9.09E-05,C#,0.338,-3.59,Major,0.0305,101.989,,0.892,https://api.spotify.com/v1/tracks/2o6dL3brUkkiuFRdrLfdG7
212,4E5IBDRu8kJbzUv1qaZM1t,Forget to Forget,0.0732,0.918,155351,0.602,1.94E-05,C#,0.417,-8.891,Major,0.0603,110.996,,0.81,https://api.spotify.com/v1/tracks/4E5IBDRu8kJbzUv1qaZM1t
213,2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),0.66,0.769,164640,0.479,0,C#,0.0914,-5.339,Major,0.0385,96.051,,0.803,https://api.spotify.com/v1/tracks/2Yer0p7uB2lVBUAtANuuQp
214,5zkZff8E84umaBtOMO5ZQi,Real For You,0.132,0.65,181975,0.527,0,F,0.0902,-7.465,Minor,0.532,120.094,,0.705,https://api.spotify.com/v1/tracks/5zkZff8E84umaBtOMO5ZQi
215,2QIvCZTFVnky13XShl1zWJ,Warpaint,0.082,0.68,213788,0.658,0.0324,C#,0.109,-5.356,Major,0.0535,128.921,,0.278,https://api.spotify.com/v1/tracks/2QIvCZTFVnky13XShl1zWJ
216,01k24g94i1JvkFLQmVEdCd,If You're Over Me,0.0615,0.647,189000,0.853,0,G#,0.062,-4.516,Major,0.0904,103.846,,0.618,https://api.spotify.com/v1/tracks/01k24g94i1JvkFLQmVEdCd
217,1Q1PCgoGxxvF2pVKAJlCgX,Better Off Alone,0.0155,0.903,192836,0.498,7.84E-06,G#,0.105,-6.379,Major,0.108,121.974,,0.439,https://api.spotify.com/v1/tracks/1Q1PCgoGxxvF2pVKAJlCgX
218,1xobJHNsdoBQAJ2cgSfHVu,Just Friends,0.105,0.639,238991,0.685,0,A,0.143,-4.571,Minor,0.049,110.041,,0.363,https://api.spotify.com/v1/tracks/1xobJHNsdoBQAJ2cgSfHVu
219,4JAX1qhCBGkO1IM9woosbZ,Just For A Moment (feat. Iselin),0.0145,0.534,254556,0.77,8.74E-06,C#,0.279,-6.324,Minor,0.0549,144.04,,0.41,https://api.spotify.com/v1/tracks/4JAX1qhCBGkO1IM9woosbZ
220,5JAV6zTeezAuQRyGP9nRWd,I'll Be There,0.241,0.519,263708,0.536,0.00011,B,0.114,-6.471,Minor,0.0806,124.042,,0.297,https://api.spotify.com/v1/tracks/5JAV6zTeezAuQRyGP9nRWd
221,7uZEIIxCVhHGVUwtOZO2Er,Donâ€°Ã›Âªt Lose Your Cool,0.0488,0.636,215910,0.765,4.92E-05,G#,0.244,-5.338,Minor,0.0471,100.008,,0.345,https://api.spotify.com/v1/tracks/7uZEIIxCVhHGVUwtOZO2Er
222,0zehDaqqfHz4zLWro5qUTh,Light up for You,0.242,0.738,223792,0.632,0,G,0.072,-8.107,Minor,0.0862,118.003,,0.697,https://api.spotify.com/v1/tracks/0zehDaqqfHz4zLWro5qUTh
223,4Xf4XTwmxHIm24UcDjOuzV,Toluca Lake - Imad Remix,0.139,0.669,180005,0.667,0.00139,D,0.122,-9.275,Major,0.0549,120.045,,0.176,https://api.spotify.com/v1/tracks/4Xf4XTwmxHIm24UcDjOuzV
224,1BzdE75pSHlsqF2roxxEWk,11 Hours - Branchez Remix,0.626,0.687,156213,0.352,0.000151,G#,0.133,-8.229,Major,0.0759,122.955,,0.155,https://api.spotify.com/v1/tracks/1BzdE75pSHlsqF2roxxEWk
225,447yWcDPg1ddgcHBLGpJC0,Better Not (feat. Wafia),0.278,0.783,222866,0.537,0,A,0.229,-2.921,Major,0.0749,113.977,,0.392,https://api.spotify.com/v1/tracks/447yWcDPg1ddgcHBLGpJC0
226,45w70aQhNwke1yrQZO0ffm,Do Right,0.063,0.752,194989,0.679,0,D#,0.0727,-6.464,Major,0.0304,106.99,,0.669,https://api.spotify.com/v1/tracks/45w70aQhNwke1yrQZO0ffm
227,3C2xQqHVkhA1Ht17SzPRke,Nothing to Regret,0.243,0.697,208486,0.521,0,F,0.189,-6.519,Major,0.031,91.998,,0.331,https://api.spotify.com/v1/tracks/3C2xQqHVkhA1Ht17SzPRke
228,21RzyxY3EFaxVy6K4RqaU9,Body,0.0476,0.752,163216,0.764,9.44E-05,C#,0.0543,-4.399,Major,0.038,121.958,,0.582,https://api.spotify.com/v1/tracks/21RzyxY3EFaxVy6K4RqaU9
229,65Bynqyt59f3fojjs1Uo41,Stay With Me,0.489,0.695,189787,0.695,0.00019,D,0.131,-6.612,Major,0.0706,100.021,,0.468,https://api.spotify.com/v1/tracks/65Bynqyt59f3fojjs1Uo41
