track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,,mode,speechiness,tempo,time_signature,track_href,,valence,,,
So What,0.000304,0.535,215160,0.886,6qYGUxPjQt5PJtWdiNppZx,2.26E-06,11,0.257,-3.106,,1,0.045,126.012,4,https://api.spotify.com/v1/tracks/6qYGUxPjQt5PJtWdiNppZx,,0.445,,,
Chicken Fried,0.645,0.566,238146,0.713,4dGJf1SER1T6ooX46vwzRB,0,6,0.114,-4.25,,1,0.0417,169.864,4,https://api.spotify.com/v1/tracks/4dGJf1SER1T6ooX46vwzRB,,0.807,,,
Whatever You Like,0.0161,0.68,249533,0.687,1IAzD1muglOxOcPbUHs70R,0,9,0.261,-6.162,,0,0.0709,150.053,4,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,,0.467,,,
Womanizer,0.073,0.724,224400,0.695,4fixebDZAVToLbUCuEloa2,0,11,0.0889,-5.226,,1,0.0622,139,4,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,,0.235,,,
Disturbia,0.0863,0.707,238626,0.813,2VOomzT6VavJOGBeySqaMc,0,11,0.168,-4.515,,0,0.0571,124.921,4,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,,0.722,,,
Miss Independent,0.522,0.673,232000,0.683,34ceTg8ChN5HjrqiIYCn9Q,0,1,0.235,-5.693,,1,0.115,171.86,4,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,,0.713,,,
Love Lockdown,0.0539,0.756,270306,0.529,1kxeWHF9PrCVZHvVskv8lg,0.392,1,0.112,-7.659,,0,0.0329,119.573,4,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,,0.123,,,
Right Now (Na Na Na),0.283,0.816,240746,0.851,1ARJhjuI6TNYZCxYygFQ4F,0,8,0.543,-4.166,,0,0.19,137.968,4,https://api.spotify.com/v1/tracks/1ARJhjuI6TNYZCxYygFQ4F,,0.568,,,
Better in Time,0.512,0.584,234173,0.7,2iXBZ32Fz5VDCLeE0JIdX5,2.43E-05,6,0.13,-4.251,,1,0.0506,163.953,4,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,,0.549,,,
Addicted,0.000821,0.512,222826,0.865,3pxCXv0NACYfYnLjFcQW5D,0,7,0.0982,-4.146,,1,0.0338,138.017,4,https://api.spotify.com/v1/tracks/3pxCXv0NACYfYnLjFcQW5D,,0.529,,,
Crush,0.00836,0.57,213520,0.664,4wCD0qOFNRu1Q6O3N6ycm4,1.20E-05,0,0.0719,-4.718,,0,0.0322,162.084,4,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,,0.487,,,
Mrs. Officer,0.248,0.916,286906,0.568,0EHR9OObFtjlhQB8wSt1m7,0,6,0.081,-5.358,,1,0.13,112.009,5,https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7,,0.954,,,
Shattered [Turn The Car Around],0.0175,0.571,255493,0.784,32oh9wNU89gmX6CohLTdeG,0,11,0.19,-6.396,,1,0.0352,105.973,4,https://api.spotify.com/v1/tracks/32oh9wNU89gmX6CohLTdeG,,0.462,,,
Can't Believe It,0.0024,0.578,275933,0.546,6m1sJMWeAkCG5eECKaGFew,0,10,0.0908,-8.149,,0,0.0552,120.818,5,https://api.spotify.com/v1/tracks/6m1sJMWeAkCG5eECKaGFew,,0.0819,,,
Closer,0.414,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0,8,0.111,-5.599,,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,,0.661,,,
Fall For You,0.19,0.387,185600,0.442,7lWF2mVr1KKbVnaT2nSlPo,0,0,0.0788,-7.086,,1,0.0352,169.481,4,https://api.spotify.com/v1/tracks/7lWF2mVr1KKbVnaT2nSlPo,,0.382,,,
Got Money,0.00199,0.442,244626,0.638,46lIt6GmL0VkkbuUyGDbCs,0,7,0.646,-5.053,,1,0.26,82.206,4,https://api.spotify.com/v1/tracks/46lIt6GmL0VkkbuUyGDbCs,,0.706,,,
Paper Planes,0.0277,0.457,203760,0.854,1kusepF3AacIEtUTYrw4GV,9.62E-05,2,0.731,-6.2,,1,0.265,172.231,4,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,,0.485,,,
American Boy,0.171,0.727,284733,0.729,22UDw8rSfLbUsaAGTXQ4Z8,0,0,0.07,-2.99,,1,0.326,117.932,4,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,,0.512,,,
Bleeding Love,0.188,0.638,262466,0.656,7wZUrN8oemZfsEd1CGkbXE,0,5,0.146,-5.886,,1,0.0357,104.036,4,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,,0.225,,,
In The Ayer (feat. will.I.am),0.00456,0.83,220506,0.746,6RpiAj9Ofv0Uqp6n2OuRoh,0,5,0.26,-6.286,,0,0.0579,125.992,4,https://api.spotify.com/v1/tracks/6RpiAj9Ofv0Uqp6n2OuRoh,,0.646,,,
I Kissed A Girl,0.00223,0.699,179640,0.76,14iN3o8ptQ8cFVZTEmyQRV,0,5,0.132,-3.173,,1,0.0677,129.996,4,https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV,,0.696,,,
Pocketful of Sunshine,0.191,0.721,202906,0.88,1uigwk5hNV84zRd5YQQRTk,0,9,0.0769,-3.896,,0,0.0454,110.021,4,https://api.spotify.com/v1/tracks/1uigwk5hNV84zRd5YQQRTk,,0.655,,,
Take A Bow,0.248,0.697,229413,0.467,3goSVuTt3fDYDP6kRnFwuL,0,9,0.0941,-7.536,,1,0.0715,82.081,4,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,,0.572,,,
Leavin',0.0352,0.693,216880,0.709,20ORwCJusz4KS2PbTPVNKo,3.40E-06,9,0.0688,-5.787,,1,0.0608,79.237,4,https://api.spotify.com/v1/tracks/20ORwCJusz4KS2PbTPVNKo,,0.889,,,
A Milli,0.0527,0.679,221840,0.684,6ScJMrlpiLfZUGtWp4QIVt,0.000895,6,0.177,-8.559,,1,0.278,151.748,4,https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt,,0.755,,,
Lollipop,0.0656,0.828,299333,0.433,4P7VFiaZb3xrXoqGwZXC3J,0.000876,0,0.122,-9.716,,1,0.199,148.073,4,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,,0.44,,,
Cyanide,0.000119,0.313,399546,0.993,2LfonCFEOzFedikP12rTeo,0.000335,11,0.303,-0.463,,0,0.0751,129.255,4,https://api.spotify.com/v1/tracks/2LfonCFEOzFedikP12rTeo,,0.497,,,
I Luv Your Girl,0.017,0.686,267866,0.322,3wkNK8tJZ2stygNJm8RCRD,0,8,0.125,-9.829,,1,0.0386,89.958,4,https://api.spotify.com/v1/tracks/3wkNK8tJZ2stygNJm8RCRD,,0.0396,,,
It's Not My Time,0.00133,0.532,241960,0.935,0uybt73QFXaLCoxuVf6fhm,8.37E-06,0,0.106,-4.798,,1,0.0619,128.025,4,https://api.spotify.com/v1/tracks/0uybt73QFXaLCoxuVf6fhm,,0.309,,,
No Air (feat. Chris Brown),0.0521,0.466,264373,0.759,1jUA4rb6ZCv4gby4YU53xq,0,8,0.0587,-4.978,,0,0.199,160.033,4,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,,0.328,,,
Bust It Baby Part 2 (feat. Ne-Yo ),0.154,0.648,240760,0.801,0exb0K7vsjf5bXWLJJhAuF,0,5,0.339,-7.24,,0,0.167,78.946,4,https://api.spotify.com/v1/tracks/0exb0K7vsjf5bXWLJJhAuF,,0.807,,,
Burnin' Up,0.0296,0.667,175093,0.954,72jGj8k9C7DIQesDYenUT3,0,2,0.331,-3.462,,1,0.0817,114,4,https://api.spotify.com/v1/tracks/72jGj8k9C7DIQesDYenUT3,,0.807,,,
Damaged,0.0912,0.774,244266,0.653,4yHFxB8kzzeuNvoouR8N0N,0,8,0.151,-5.158,,0,0.05,120.01,4,https://api.spotify.com/v1/tracks/4yHFxB8kzzeuNvoouR8N0N,,0.818,,,
Love in This Club,0.0572,0.573,259720,0.712,5j0McHPthKpOXRr3fBq8M0,0,0,0.167,-5.976,,1,0.0732,140.012,4,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,,0.346,,,
Realize,0.142,0.699,244106,0.607,5OGkKx8jP0A5KSULEc6XYZ,0,1,0.105,-6.312,,1,0.0347,123.95,4,https://api.spotify.com/v1/tracks/5OGkKx8jP0A5KSULEc6XYZ,,0.156,,,
Sexy Can I feat. Yung Berg,0.299,0.575,204040,0.684,0DdpxWfVvUGgkJv5536tiF,0,1,0.614,-6.007,,1,0.325,172.155,4,https://api.spotify.com/v1/tracks/0DdpxWfVvUGgkJv5536tiF,,0.926,,,
Stop And Stare,0.0593,0.49,223853,0.849,48s0QHJgmiNsth3WEO6U4M,0,4,0.082,-4.234,,1,0.035,92.494,4,https://api.spotify.com/v1/tracks/48s0QHJgmiNsth3WEO6U4M,,0.303,,,
Apologize,0.348,0.591,208106,0.718,1NrJYpdAi7uosDRPmSYrsG,0.000118,8,0.107,-6.025,,1,0.0368,117.995,4,https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,,0.468,,,
Don't Stop The Music,0.0336,0.835,267080,0.669,0ByMNEPAPpOR5H69DVrTNy,6.92E-05,6,0.0535,-5.582,,0,0.0643,122.668,4,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,,0.542,,,
See You Again,0.371,0.558,180386,0.559,7KA4W4McWYRpgf0fWsJZWB,7.49E-06,6,0.109,-9.222,,1,0.0959,78.558,4,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,,0.62,,,
No One,0.03,0.649,253813,0.552,0JEqGkvUiMTQmFY6sgL9kg,6.47E-06,1,0.111,-5.419,,0,0.0292,89.969,4,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,,0.158,,,
Our Song,0.114,0.543,201106,0.686,15DeqWWQB4dcEWzJg15VrN,0,2,0.335,-4.751,,1,0.0357,177.874,4,https://api.spotify.com/v1/tracks/15DeqWWQB4dcEWzJg15VrN,,0.555,,,
Bubbly,0.594,0.664,196280,0.491,0rFOs9paloAvEtzwDX1Kmc,0,9,0.11,-6.544,,1,0.042,127.97,4,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,,0.24,,,
Paralyzer,0.169,0.645,208106,0.941,28IEbk5a7twNTbUEvWslUb,0,4,0.251,-3.425,,0,0.0448,106.015,4,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,,0.881,,,
Miss Independent,0.522,0.673,232000,0.683,34ceTg8ChN5HjrqiIYCn9Q,0,1,0.235,-5.693,,1,0.115,171.86,4,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,,0.713,,,
Teardrops On My Guitar - Radio Single Remix,0.303,0.617,203040,0.422,7zMcNqs55Mxer82bvZFkpg,0,10,0.123,-6.794,,1,0.0239,99.966,4,https://api.spotify.com/v1/tracks/7zMcNqs55Mxer82bvZFkpg,,0.264,,,
Superstar (feat. Matthew Santos),0.207,0.572,289000,0.822,7dltD9eEX7X1zk8JJ9BS0e,0,11,0.359,-6.015,,0,0.361,94.812,4,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,,0.472,,,
Tattoo,0.431,0.566,233466,0.766,3Ui2jdyxbZQrZohfM0NOgG,0,2,0.101,-5.036,,1,0.0399,168.005,4,https://api.spotify.com/v1/tracks/3Ui2jdyxbZQrZohfM0NOgG,,0.547,,,
Like You'll Never See Me Again,0.164,0.548,315360,0.658,0NWJPV3utX0J4tfwzyotNB,0.000132,7,0.109,-8.063,,1,0.0314,127.892,4,https://api.spotify.com/v1/tracks/0NWJPV3utX0J4tfwzyotNB,,0.276,,,
Suffocate - Superclean,0.64,0.458,220053,0.445,3nJjIYchBNkYm7B8XfJf5N,0,9,0.118,-8.391,,0,0.361,82.82,5,https://api.spotify.com/v1/tracks/3nJjIYchBNkYm7B8XfJf5N,,0.447,,,
I'll Take You There,0.097,0.844,196826,0.597,5YLnfy7R2kueN0BRPkjiEG,0,0,0.0777,-8.618,,1,0.0482,101.674,4,https://api.spotify.com/v1/tracks/5YLnfy7R2kueN0BRPkjiEG,,0.795,,,
Crying Out For Me - Radio Edit,0.203,0.546,261560,0.714,4FyKC8jzFgZ1CoJ9xMto2O,0,1,0.353,-6.869,,1,0.0802,130.244,4,https://api.spotify.com/v1/tracks/4FyKC8jzFgZ1CoJ9xMto2O,,0.528,,,
Nude,0.833,0.537,255386,0.342,5k7VKj1Xwy5DjO4B0PdAOb,0.6,4,0.0856,-9.785,,1,0.0338,128.331,3,https://api.spotify.com/v1/tracks/5k7VKj1Xwy5DjO4B0PdAOb,,0.156,,,
Shadow Of The Day,0.00479,0.534,290360,0.393,0OYcEfskah1egYHjYRvbg1,0.0107,11,0.107,-7.813,,1,0.0292,110.007,4,https://api.spotify.com/v1/tracks/0OYcEfskah1egYHjYRvbg1,,0.0641,,,
Clumsy,0.196,0.728,240426,0.582,50xeLNGKmskmYUSINhqvfa,0.000632,2,0.304,-4.141,,1,0.158,184.045,4,https://api.spotify.com/v1/tracks/50xeLNGKmskmYUSINhqvfa,,0.417,,,
Sweetest Girl (Dollar Bill),0.0772,0.733,241133,0.744,4liGjmhCupa7RP9JaQELYx,0,1,0.341,-3.51,,1,0.0553,92.515,4,https://api.spotify.com/v1/tracks/4liGjmhCupa7RP9JaQELYx,,0.529,,,
Big Girls Don't Cry (Personal),0.239,0.712,268120,0.647,3Q4WeJmzxuDpzMu9QjQqbM,0,7,0.0955,-4.277,,1,0.0336,113.116,4,https://api.spotify.com/v1/tracks/3Q4WeJmzxuDpzMu9QjQqbM,,0.292,,,
Just Fine,0.0334,0.924,242133,0.771,33vzOPcd9FRirYGlCu32x4,0.00011,11,0.119,-3.552,,0,0.0561,123.018,4,https://api.spotify.com/v1/tracks/33vzOPcd9FRirYGlCu32x4,,0.627,,,
Can't Help But Wait,0.358,0.699,206413,0.699,5k3VjTwIsOjQ2woGz3Yx71,0,8,0.0912,-5.564,,0,0.0737,94.977,4,https://api.spotify.com/v1/tracks/5k3VjTwIsOjQ2woGz3Yx71,,0.611,,,
Hate That I Love You,0.323,0.637,218946,0.73,7iu0WYLdo4yksKf3seaxzI,0,5,0.0981,-5.38,,0,0.0874,93.867,4,https://api.spotify.com/v1/tracks/7iu0WYLdo4yksKf3seaxzI,,0.732,,,
Into the Night (feat. Chad Kroeger),0.0137,0.595,222440,0.844,5Hv1QAbRWrUSUHaT0CmnMS,0,7,0.234,-4.678,,1,0.0331,127.981,4,https://api.spotify.com/v1/tracks/5Hv1QAbRWrUSUHaT0CmnMS,,0.603,,,
"Ready, Set, Don't Go",0.35,0.477,228453,0.72,4SSUj4OC7giqpMNCqSQSCf,0,2,0.158,-5.341,,1,0.0379,76.91,4,https://api.spotify.com/v1/tracks/4SSUj4OC7giqpMNCqSQSCf,,0.424,,,
Crank That (Soulja Boy),0.511,0.732,221933,0.724,66TRwr5uJwPt15mfFkzhbi,0,0,0.0491,-2.104,,1,0.101,140.13,4,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,,0.808,,,
Cyclone,0.0102,0.641,222026,0.72,27mhCGdAA8gM7b33KIiB3k,0,11,0.154,-4.326,,1,0.0552,77.969,4,https://api.spotify.com/v1/tracks/27mhCGdAA8gM7b33KIiB3k,,0.578,,,
The Way I Are,0.189,0.734,179120,0.808,2bLqfJjuC5syrsgDsZfGmn,0.699,3,0.315,-6.448,,0,0.106,114.764,4,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,,0.805,,,
Misery Business,0.00272,0.517,211520,0.906,6SpLc7EXZIPpy0sVko0aoU,9.26E-06,1,0.113,-3.677,,1,0.0735,172.977,4,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,,0.731,,,
Who Knew,0.00559,0.691,208493,0.749,7FpoD2ZlcBSj05rEHSZoiB,0,9,0.0762,-4.567,,1,0.0274,140.014,4,https://api.spotify.com/v1/tracks/7FpoD2ZlcBSj05rEHSZoiB,,0.473,,,
How Far We've Come,0.00452,0.566,212253,0.906,0gbLfFlEyVHiKzlZIb0gce,0,0,0.21,-5.092,,1,0.0642,83,4,https://api.spotify.com/v1/tracks/0gbLfFlEyVHiKzlZIb0gce,,0.787,,,
I Don't Wanna Be In Love (Dance Floor Anthem),0.0226,0.64,244000,0.884,6BLLQndvA0rLbLcIZmuuEJ,0,6,0.187,-2.609,,1,0.0428,124.968,4,https://api.spotify.com/v1/tracks/6BLLQndvA0rLbLcIZmuuEJ,,0.573,,,
Stronger,0.00728,0.625,311866,0.726,6C7RJEIUDqKkJRZVWdkfkH,0,10,0.318,-7.731,,0,0.155,103.98,4,https://api.spotify.com/v1/tracks/6C7RJEIUDqKkJRZVWdkfkH,,0.483,,,
Until The End Of Time (with Beyoncé),0.272,0.56,322093,0.372,2wZTnl0pPFr3HBcyXfOaVJ,0,2,0.196,-6.58,,1,0.0446,119.189,4,https://api.spotify.com/v1/tracks/2wZTnl0pPFr3HBcyXfOaVJ,,0.473,,,
Hey There Delilah,0.872,0.657,232533,0.291,4RCWB3V8V0dignt99LZ8vH,0,2,0.114,-10.572,,1,0.0293,103.973,4,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,,0.298,,,
Let It Go,0.818,0.546,260533,0.311,13HVjjWUZFaWilh2QUJKsP,1.65E-05,1,0.107,-10.396,,1,0.0288,147.464,4,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,,0.246,,,
Umbrella,0.00864,0.583,275986,0.829,49FYlytm3dAAraYgpoJZux,0,1,0.0426,-4.603,,1,0.134,174.028,4,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,,0.575,,,
Before He Cheats,0.271,0.519,199946,0.749,0ZUo4YjG4saFnEJhdWp9Bt,0,6,0.119,-3.318,,0,0.0405,147.905,4,https://api.spotify.com/v1/tracks/0ZUo4YjG4saFnEJhdWp9Bt,,0.29,,,
Buy U a Drank (Shawty Snappin'),0.0108,0.451,227960,0.55,2aIdVb8v9KTpEZnftkz2mD,0,1,0.0737,-8.137,,1,0.262,80.001,4,https://api.spotify.com/v1/tracks/2aIdVb8v9KTpEZnftkz2mD,,0.594,,,
Wait for You,0.25,0.764,261320,0.487,0U969xYNlAyfzi8P1TaO7u,0,0,0.184,-6.734,,1,0.0281,116.027,4,https://api.spotify.com/v1/tracks/0U969xYNlAyfzi8P1TaO7u,,0.352,,,
The Great Escape,0.00166,0.423,206520,0.94,6GIrIt2M39wEGwjCQjGChX,0,1,0.178,-4.012,,0,0.0635,149.934,4,https://api.spotify.com/v1/tracks/6GIrIt2M39wEGwjCQjGChX,,0.505,,,
Bartender,0.0611,0.675,238800,0.394,5kxddRG1RZaZROadk7iC4D,0,8,0.214,-8.539,,1,0.133,104.987,4,https://api.spotify.com/v1/tracks/5kxddRG1RZaZROadk7iC4D,,0.405,,,
Beautiful Girls,0.15,0.762,225373,0.661,1hGy2eLcmC8eKx7qr1tOqx,0,1,0.256,-6.075,,0,0.0687,130.009,4,https://api.spotify.com/v1/tracks/1hGy2eLcmC8eKx7qr1tOqx,,0.769,,,
Buy U a Drank (Shawty Snappin'),0.0108,0.451,227960,0.55,2aIdVb8v9KTpEZnftkz2mD,0,1,0.0737,-8.137,,1,0.262,80.001,4,https://api.spotify.com/v1/tracks/2aIdVb8v9KTpEZnftkz2mD,,0.594,,,
Thnks fr th Mmrs,0.00539,0.459,203506,0.884,3Zwu2K0Qa5sT6teCCHPShP,0,10,0.107,-5.005,,0,0.0644,154.868,4,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,,0.615,,,
Make Me Better,0.291,0.605,253573,0.614,0YkJU6TjjwzsVXUPRIO0DB,0,11,0.209,-6.745,,1,0.0967,86.491,4,https://api.spotify.com/v1/tracks/0YkJU6TjjwzsVXUPRIO0DB,,0.573,,,
Makes Me Wonder,0.00546,0.806,211080,0.867,1lHXlGlve5Zx8tXLhyjDwM,0.000201,4,0.0568,-2.425,,0,0.0357,113.993,4,https://api.spotify.com/v1/tracks/1lHXlGlve5Zx8tXLhyjDwM,,0.895,,,
Party Like A Rock Star,0.00556,0.617,253000,0.689,5kGCh49aqeRMkEOhQ9mcrW,0,7,0.451,-4.988,,1,0.0412,145.053,4,https://api.spotify.com/v1/tracks/5kGCh49aqeRMkEOhQ9mcrW,,0.642,,,
The Sweet Escape,0.218,0.755,246466,0.765,66ZcOcouenzZEnzTJvoFmH,0,1,0.162,-3.475,,1,0.0356,119.954,4,https://api.spotify.com/v1/tracks/66ZcOcouenzZEnzTJvoFmH,,0.737,,,
Sexy Lady,0.227,0.774,234840,0.552,2ovm5VZJ36s3HKF8nkcIZI,0,8,0.206,-6.054,,1,0.0503,127.176,4,https://api.spotify.com/v1/tracks/2ovm5VZJ36s3HKF8nkcIZI,,0.503,,,
What I've Done,0.0141,0.623,205613,0.93,18lR4BzEs7e3qzc0KVkTpU,1.64E-06,5,0.138,-5.285,,1,0.0324,120.119,4,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,,0.287,,,
When I See U,0.457,0.569,217346,0.596,4iuNZTcvT9diFySSzVsnVS,8.99E-05,8,0.205,-6.486,,1,0.171,93.134,4,https://api.spotify.com/v1/tracks/4iuNZTcvT9diFySSzVsnVS,,0.757,,,
Get It Shawty - Main,0.133,0.825,208500,0.909,2a03afRiyAbNAleOByVju4,0,5,0.0508,-4.009,,0,0.267,128.003,4,https://api.spotify.com/v1/tracks/2a03afRiyAbNAleOByVju4,,0.625,,,
Bad Girlfriend,0.00298,0.504,205626,0.957,5m7on0zpnmeAXy72ANrmfU,0,0,0.187,-2.657,,1,0.0529,135.013,4,https://api.spotify.com/v1/tracks/5m7on0zpnmeAXy72ANrmfU,,0.676,,,
U + Ur Hand,0.00125,0.706,214386,0.889,6cSQSGa2tFufkTdlKs2TKN,0,0,0.033,-3.692,,1,0.0556,141.025,4,https://api.spotify.com/v1/tracks/6cSQSGa2tFufkTdlKs2TKN,,0.882,,,
Lost In This Moment,0.32,0.599,210842,0.574,6WacAQkSA7QkEPnxse7WWw,0,11,0.226,-7.363,,1,0.0434,147.751,4,https://api.spotify.com/v1/tracks/6WacAQkSA7QkEPnxse7WWw,,0.677,,,
Glamorous,0.32,0.81,246573,0.748,4KTtYhxFtFL7mBwnjkKfLm,0,0,0.0951,-6.464,,1,0.211,130.983,4,https://api.spotify.com/v1/tracks/4KTtYhxFtFL7mBwnjkKfLm,,0.669,,,
"Pop, Lock & Drop It",0.000756,0.745,263240,0.568,6vs9xToxh23nXF8sucqnfP,0,0,0.159,-8.332,,1,0.164,144.14,4,https://api.spotify.com/v1/tracks/6vs9xToxh23nXF8sucqnfP,,0.493,,,
This Is Why I'm Hot,0.277,0.621,253706,0.6,0AA6zq5ArZ1sSH7VIMi4NK,0,8,0.495,-6.349,,1,0.576,80.021,4,https://api.spotify.com/v1/tracks/0AA6zq5ArZ1sSH7VIMi4NK,,0.485,,,
Cupid's Chokehold / Breakfast In America,0.237,0.72,243773,0.744,2Lhdl74nwwVGOE2Gv35QuK,0,1,0.255,-6.938,,0,0.12,78.953,4,https://api.spotify.com/v1/tracks/2Lhdl74nwwVGOE2Gv35QuK,,0.619,,,
If Everyone Cared,0.000273,0.522,215106,0.874,44w63XqGr3sATAzOnOySgF,0.00579,6,0.261,-4.392,,0,0.0362,132.018,4,https://api.spotify.com/v1/tracks/44w63XqGr3sATAzOnOySgF,,0.196,,,
It's Not Over,0.0525,0.423,214831,0.912,0wIhWLNLIOmzQ89B3rtTd3,0,10,0.245,-3.232,,0,0.0615,145.942,4,https://api.spotify.com/v1/tracks/0wIhWLNLIOmzQ89B3rtTd3,,0.338,,,
The Way I Live - Main Explicit,0.0176,0.876,324906,0.448,68Zq7PMcPIQE8ol1x3gAqw,0,0,0.0862,-8.303,,1,0.267,90.019,4,https://api.spotify.com/v1/tracks/68Zq7PMcPIQE8ol1x3gAqw,,0.72,,,
Face Down,0.000665,0.545,192000,0.932,4wzjNqjKAKDU82e8uMhzmr,0,7,0.127,-2.189,,0,0.0399,92.956,4,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,,0.465,,,
Say It Right - Main,0.0488,0.871,223080,0.873,5AtFypwxB2ShXSxNj12dEd,0.000747,1,0.0532,-6.234,,1,0.13,116.945,4,https://api.spotify.com/v1/tracks/5AtFypwxB2ShXSxNj12dEd,,0.813,,,
What Goes Around.../...Comes Around (Interlude),0.131,0.685,448533,0.723,4ZrEjG3Vef85NTve8ptC9Q,0.000935,7,0.592,-4.791,,1,0.176,75.995,4,https://api.spotify.com/v1/tracks/4ZrEjG3Vef85NTve8ptC9Q,,0.385,,,
How to Save a Life,0.269,0.64,262533,0.743,5fVZC9GiM4e8vu99W0Xf6J,0,10,0.101,-4.08,,1,0.0379,122.035,4,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,,0.361,,,
Lost Without U,0.226,0.664,254146,0.351,4V2F0DZrAXOWq9hkwMMG3x,2.38E-06,0,0.106,-12.136,,1,0.118,113.204,5,https://api.spotify.com/v1/tracks/4V2F0DZrAXOWq9hkwMMG3x,,0.816,,,
Irreplaceable,0.0293,0.447,227853,0.694,6RX5iL93VZ5fKmyvNXvF1r,5.46E-06,7,0.167,-4.637,,0,0.382,175.868,4,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,,0.509,,,
Throw Some D's,0.0408,0.698,263920,0.863,6SmPPtaMnfxgz5duA6t9Cu,0,11,0.0758,-5.292,,1,0.489,160.894,4,https://api.spotify.com/v1/tracks/6SmPPtaMnfxgz5duA6t9Cu,,0.414,,,
Ice Box,0.189,0.775,256426,0.731,5qhlC4Rzals34zxovrPzKp,0,8,0.129,-5.446,,1,0.134,131.105,4,https://api.spotify.com/v1/tracks/5qhlC4Rzals34zxovrPzKp,,0.821,,,
Keep Holding On,0.0337,0.289,239906,0.787,04veGRiEXe2O7UQy71Bkfm,0,7,0.15,-2.362,,1,0.0341,161.032,3,https://api.spotify.com/v1/tracks/04veGRiEXe2O7UQy71Bkfm,,0.139,,,
I Wanna Love You,0.0442,0.866,247066,0.46,4xAk8Lw82G3YoVSOdVAsBx,0,0,0.323,-9.252,,1,0.0423,99.98,4,https://api.spotify.com/v1/tracks/4xAk8Lw82G3YoVSOdVAsBx,,0.29,,,
Smack That,0.292,0.937,212360,0.738,2kQuhkFX7uSVepCD3h29g5,0,5,0.106,-5.301,,0,0.0478,118.994,4,https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5,,0.911,,,
We Fly High,0.0847,0.685,236080,0.8,5rXkgeY6rpcHcsolCpXZHR,0,1,0.092,-6.564,,1,0.298,120.226,5,https://api.spotify.com/v1/tracks/5rXkgeY6rpcHcsolCpXZHR,,0.483,,,
Chasing Cars,0.209,0.563,267933,0.592,11bD1JtSjlIgKgZG2134DZ,5.08E-05,9,0.132,-4.571,,1,0.0276,104.016,4,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,,0.136,,,
