,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_href
Killer Queen,0SA903LGHxe4ExdRY2SqVH,0.00422,0.262,199357,0.789,0.0,10,0.325,-4.548,1,0.123,171.009,0.487,https://api.spotify.com/v1/tracks/0SA903LGHxe4ExdRY2SqVH
Paris,46oo6kyefMyXgtevkcXjEE,0.056,0.586,218759,0.661,1.3e-06,7,0.104,-6.585,0,0.0432,114.917,0.268,https://api.spotify.com/v1/tracks/46oo6kyefMyXgtevkcXjEE
Machine,5ftQSVAHs7iqULWKQn0fjK,0.0016,0.638,181880,0.679,0.00655,4,0.121,-5.278,1,0.0425,81.045,0.596,https://api.spotify.com/v1/tracks/5ftQSVAHs7iqULWKQn0fjK
Pussy Is God,6VCeywT4JeawuZOUkQ1okx,0.049,0.739,205533,0.621,0.00369,11,0.0718,-6.929,0,0.238,85.969,0.462,https://api.spotify.com/v1/tracks/6VCeywT4JeawuZOUkQ1okx
Está Rico,2wRkBumdItthjYP9XknImg,0.266,0.817,215151,0.74,0.0,11,0.0992,-4.566,0,0.283,130.04,0.674,https://api.spotify.com/v1/tracks/2wRkBumdItthjYP9XknImg
faded/2am (feat. GoldLink),5JBNoDRG4xWjGttyGHigs1,0.61,0.579,243387,0.472,1.66e-05,2,0.103,-10.051,0,0.337,134.977,0.219,https://api.spotify.com/v1/tracks/5JBNoDRG4xWjGttyGHigs1
Leave Me Alone,14mHfNsSHN0FbLftyjrV9g,0.107,0.792,195637,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,0.742,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g
Fading,2RP8Svo0pMwZXnVcmOffDw,0.0232,0.734,207013,0.76,0.0,11,0.127,-5.267,0,0.0415,122.072,0.685,https://api.spotify.com/v1/tracks/2RP8Svo0pMwZXnVcmOffDw
La dot,3aRgAfrt6aQW8IimLq2aVG,0.201,0.752,201720,0.514,0.0,0,0.0951,-6.108,1,0.0513,109.795,0.767,https://api.spotify.com/v1/tracks/3aRgAfrt6aQW8IimLq2aVG
What I Know Now (feat. Wiz Khalifa),3wImXdE4bliIVSEl3lVue1,0.0812,0.615,180853,0.698,1.17e-06,6,0.18,-3.212,1,0.0485,80.024,0.437,https://api.spotify.com/v1/tracks/3wImXdE4bliIVSEl3lVue1
Malibu Nights,0Eqg0CQ7bK3RQIMPw1A7pl,0.701,0.559,286928,0.422,1.99e-06,11,0.0853,-11.89,1,0.195,74.002,0.191,https://api.spotify.com/v1/tracks/0Eqg0CQ7bK3RQIMPw1A7pl
Imposible,3ao3OVxHlb3C08vAaApUlm,0.122,0.786,163880,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,0.913,https://api.spotify.com/v1/tracks/3ao3OVxHlb3C08vAaApUlm
