,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
360,(Kissed You) Good Night,0.0807,0.523,232903,0.747,3d1Hbu6v1uJ2rTClxKYYRl,0.0,11,0.11,-6.125,1,0.0292,118.97,4,https://api.spotify.com/v1/tracks/3d1Hbu6v1uJ2rTClxKYYRl,0.294
361,Drunk On You,0.17800000000000002,0.5579999999999999,213546,0.872,3b7CDTKB0SRTmQ6ytYi5vZ,0.0,9,0.17300000000000001,-4.401,1,0.0449,143.971,4,https://api.spotify.com/v1/tracks/3b7CDTKB0SRTmQ6ytYi5vZ,0.47200000000000003
362,Brokenhearted,0.00765,0.765,227146,0.765,4urcG6Nfubqsuqy3juMjBi,3.82e-06,1,0.0527,-2.7319999999999998,0,0.0585,120.001,4,https://api.spotify.com/v1/tracks/4urcG6Nfubqsuqy3juMjBi,0.8859999999999999
363,Feel So Close - Radio Edit,0.0009720000000000001,0.7070000000000001,206413,0.924,1gihuPhrLraKYrJMAEONyc,0.00703,7,0.204,-2.842,1,0.031,127.93700000000001,4,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,0.919
364,Even If It Breaks Your Heart,0.00015900000000000002,0.667,220520,0.527,0Nu9WA8kEbBWEsay2s8Q0U,0.0117,0,0.0969,-4.6,1,0.0277,104.03200000000001,4,https://api.spotify.com/v1/tracks/0Nu9WA8kEbBWEsay2s8Q0U,0.664
365,Springsteen,0.1,0.6920000000000001,263386,0.809,05ZACkzW8YbRq3eFgIfSNB,9.77e-05,2,0.185,-5.935,1,0.0255,104.023,4,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,0.927
366,Part Of Me,0.000417,0.6779999999999999,216160,0.9179999999999999,1nZzRJbFvCEct3uzu04ZoL,0.0,5,0.0744,-4.63,1,0.0355,130.028,4,https://api.spotify.com/v1/tracks/1nZzRJbFvCEct3uzu04ZoL,0.769
367,The Motto,0.00010700000000000001,0.7659999999999999,181573,0.442,4Kz4RdRCceaA9VgTqBhBfa,6.12e-05,1,0.111,-8.558,1,0.35600000000000004,201.8,4,https://api.spotify.com/v1/tracks/4Kz4RdRCceaA9VgTqBhBfa,0.39
368,Drank In My Cup,0.0114,0.451,232160,0.632,3m8CQnnfJJp4eQMWWl3zay,0.0,8,0.198,-7.98,0,0.297,132.89,4,https://api.spotify.com/v1/tracks/3m8CQnnfJJp4eQMWWl3zay,0.23399999999999999
369,Party Rock Anthem,0.0189,0.75,262173,0.727,0IkKz2J93C94Ei4BvDop7P,0.0,5,0.266,-4.21,0,0.142,129.993,4,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,0.359
370,Take Care,0.0267,0.629,277386,0.515,124NFj84ppZ5pAxTuVQYCQ,1.22e-05,0,0.0888,-10.357999999999999,0,0.265,121.845,4,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,0.299
371,We Found Love,0.025,0.7340000000000001,215226,0.7659999999999999,6qn9YLKt13AGvpq9jfO8py,0.0013800000000000002,1,0.10800000000000001,-4.485,1,0.0383,127.986,4,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,0.6
372,Set Fire to the Rain,0.0038200000000000005,0.61,241693,0.6829999999999999,3CKCZ9pfwAfoMZlMncA1Nc,1.79e-06,2,0.125,-3.8789999999999996,0,0.0253,108.00299999999999,4,https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc,0.466
373,Somethin' 'Bout A Truck,0.0697,0.5539999999999999,213826,0.794,6Ymvlzom4TQeoKqAWsZRD8,0.0,11,0.63,-5.417000000000001,1,0.035,176.01,4,https://api.spotify.com/v1/tracks/6Ymvlzom4TQeoKqAWsZRD8,0.79
374,Rumour Has It,0.637,0.618,221426,0.753,76N7FdzCI9OsiUnzJVLY2m,0.0,7,0.0905,-5.05,0,0.0451,120.041,4,https://api.spotify.com/v1/tracks/76N7FdzCI9OsiUnzJVLY2m,0.557
375,Sexy And I Know It,0.1,0.7070000000000001,199480,0.861,0obBFrPYkSoBJbvHfUIhkv,0.0,7,0.191,-4.225,1,0.316,130.02100000000002,4,https://api.spotify.com/v1/tracks/0obBFrPYkSoBJbvHfUIhkv,0.795
376,Moves Like Jagger - Studio Recording From The Voice Performance,0.0111,0.722,201160,0.758,7LcfRTgAVTs5pQGEQgUEzN,0.0,11,0.308,-4.477,0,0.0471,128.047,4,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,0.62
377,Ass Back Home (feat. Neon Hitch),0.134,0.716,222213,0.838,3bfqkspKABT4pPicm6wC9F,0.0,10,0.14800000000000002,-4.289,1,0.0513,130.034,4,https://api.spotify.com/v1/tracks/3bfqkspKABT4pPicm6wC9F,0.6459999999999999
378,"Young, Wild & Free (feat. Bruno Mars)",0.0525,0.715,207333,0.655,5HQVUIKwCEXpe7JIHyY734,0.0,0,0.115,-6.425,1,0.13699999999999998,95.07799999999999,4,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,0.531
379,Rack City,0.0471,0.927,203200,0.32799999999999996,0srwKuJPH8yBzzFUJMBQM2,1.5399999999999998e-05,1,0.12,-10.969000000000001,1,0.374,98.95,4,https://api.spotify.com/v1/tracks/0srwKuJPH8yBzzFUJMBQM2,0.22
380,Domino,0.0115,0.757,231693,0.547,6MAdEUilV2p9RQUqE5bMAK,0.0,7,0.0445,-4.573,1,0.0355,126.977,4,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,0.7929999999999999
381,International Love,0.0124,0.669,227280,0.855,62zFEHfAYl5kdHYOivj4BC,0.0,0,0.335,-3.035,0,0.0499,120.045,4,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,0.648
382,A Thousand Years,0.309,0.42100000000000004,285120,0.40700000000000003,6lanRgr6wXibZr8KgzXxBl,0.0009609999999999999,10,0.11,-7.445,1,0.0267,139.028,3,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,0.161
383,It Will Rain,0.359,0.574,257847,0.8240000000000001,4rMNgxEwGWoPHIUcvB5BrB,0.0,2,0.0816,-6.885,1,0.0463,149.981,4,https://api.spotify.com/v1/tracks/4rMNgxEwGWoPHIUcvB5BrB,0.434
384,Ni**as In Paris,0.0763,0.757,219320,0.882,2KpCpk6HjXXLb7nnXoXA5O,0.0,1,0.251,-6.125,1,0.248,140.047,4,https://api.spotify.com/v1/tracks/2KpCpk6HjXXLb7nnXoXA5O,0.684
385,Not Over You,0.255,0.63,218520,0.894,6j7hih15xG2cdYwIJnQXsq,0.0,10,0.18100000000000002,-4.592,1,0.0544,142.05100000000002,4,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,0.364
386,Someone Like You,0.892,0.5589999999999999,285040,0.33,4kflIGfjdZJW4ot2ioixTB,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,0.285
387,Ours,0.537,0.608,237920,0.569,1EQn3Uc5AyUXoiPLeyCrrg,0.0,0,0.09699999999999999,-7.227,1,0.0284,159.845,4,https://api.spotify.com/v1/tracks/1EQn3Uc5AyUXoiPLeyCrrg,0.23800000000000002
388,The One That Got Away,0.000802,0.687,227333,0.792,3oL3XRtkP1WVbMxf7dtTdu,0.0,1,0.2,-4.023,0,0.0353,133.96200000000002,4,https://api.spotify.com/v1/tracks/3oL3XRtkP1WVbMxf7dtTdu,0.8640000000000001
389,Bandz A Make Her Dance,0.00212,0.871,278826,0.743,7EZPH9Px3gXlxD5KJDwtwc,0.0,2,0.141,-5.442,1,0.27699999999999997,130.977,4,https://api.spotify.com/v1/tracks/7EZPH9Px3gXlxD5KJDwtwc,0.5760000000000001
390,Love You Like A Love Song,0.0761,0.858,188453,0.6779999999999999,0laYHRpNTS6i8FXdupHkJ4,0.0,1,0.0741,-3.87,0,0.0469,117.009,4,https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4,0.922
391,I Don't Want This Night To End,0.0275,0.616,219973,0.728,0cV4xwUA4ue2deqq4CZFko,0.0,9,0.228,-4.02,0,0.0278,111.934,4,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,0.375
392,Stereo Hearts (feat. Adam Levine),0.0319,0.6459999999999999,210960,0.795,0qOnSQQF0yzuPWsXrQ9paz,0.0,9,0.267,-3.293,1,0.0976,89.99,4,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,0.7959999999999999
393,I Like It Like That,0.0308,0.742,188200,0.784,6eFahAdQgABBj1XOM99cBG,0.0,1,0.354,-5.457999999999999,1,0.0552,101.00200000000001,4,https://api.spotify.com/v1/tracks/6eFahAdQgABBj1XOM99cBG,0.65
394,Just A Kiss,0.446,0.593,218840,0.639,2nRvKHh2mtOfIQ4jcAkP9q,0.0,1,0.0998,-5.8260000000000005,1,0.0307,142.881,4,https://api.spotify.com/v1/tracks/2nRvKHh2mtOfIQ4jcAkP9q,0.332
395,Runaway Baby,0.25,0.6559999999999999,147746,0.767,5MMLS3xm12D7N26xlfFApr,0.0,11,0.114,-3.0380000000000003,1,0.0396,163.834,4,https://api.spotify.com/v1/tracks/5MMLS3xm12D7N26xlfFApr,0.871
396,All Your Life,0.22699999999999998,0.536,231933,0.521,2khs94jHAVzUm3Pu4mAMmv,0.0,9,0.165,-5.372999999999999,1,0.0261,131.937,4,https://api.spotify.com/v1/tracks/2khs94jHAVzUm3Pu4mAMmv,0.455
397,Brighter Than The Sun,0.00952,0.629,231213,0.7929999999999999,5YTtTbqxUzJHD3CpbNHerP,1.14e-06,9,0.218,-5.942,1,0.0346,95.98299999999999,4,https://api.spotify.com/v1/tracks/5YTtTbqxUzJHD3CpbNHerP,0.5870000000000001
398,Give Me Everything,0.192,0.6709999999999999,252306,0.9390000000000001,4QNpBfC0zvjKqPJcyqBy9W,0.0,8,0.298,-3.2060000000000004,1,0.161,129.023,4,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,0.529
399,Headlines,0.365,0.636,235986,0.5660000000000001,6LxSe8YmdPxy095Ux6znaQ,0.00035299999999999996,6,0.0917,-7.16,0,0.106,151.894,4,https://api.spotify.com/v1/tracks/6LxSe8YmdPxy095Ux6znaQ,0.425
400,Pumped Up Kicks,0.145,0.733,239600,0.71,7w87IxuO7BDcJ3YUqCyMTT,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,0.965
401,You Make Me Feel... - feat. Sabi,0.0191,0.6679999999999999,215693,0.857,16Of7eeW44kt0a1M0nitHM,6.71e-06,7,0.0385,-2.944,0,0.0535,131.959,4,https://api.spotify.com/v1/tracks/16Of7eeW44kt0a1M0nitHM,0.748
402,Super Bass,0.26899999999999996,0.72,200013,0.861,0iYebKFUSfF72fUu2OW6ZT,5.11e-06,11,0.601,-4.3389999999999995,1,0.209,126.991,4,https://api.spotify.com/v1/tracks/0iYebKFUSfF72fUu2OW6ZT,0.669
403,Country Girl (Shake It For Me),0.0293,0.645,225560,0.904,0yD66650JxhqKbW76C2qCo,0.0,2,0.0834,-4.532,1,0.0462,105.97,4,https://api.spotify.com/v1/tracks/0yD66650JxhqKbW76C2qCo,0.6709999999999999
404,God Gave Me You,0.00481,0.483,229533,0.8440000000000001,0w9LJae3sVlZlH2CnxTInF,7.290000000000001e-05,2,0.405,-5.043,1,0.0314,151.977,4,https://api.spotify.com/v1/tracks/0w9LJae3sVlZlH2CnxTInF,0.5429999999999999
405,Sleazy REMIX 2.0 Get Sleazier,0.0172,0.698,293053,0.7909999999999999,1zPDgF3K6QXcTopDB3SVg9,1.1900000000000001e-05,6,0.0805,-5.655,0,0.233,170.03400000000002,4,https://api.spotify.com/v1/tracks/1zPDgF3K6QXcTopDB3SVg9,0.912
406,If I Die Young,0.348,0.606,222773,0.49700000000000005,4u26EevCNXMhlvE1xFBJwX,0.0,4,0.275,-6.611000000000001,1,0.0277,130.739,4,https://api.spotify.com/v1/tracks/4u26EevCNXMhlvE1xFBJwX,0.36200000000000004
407,Mr. Saxobeat - Radio Edit,0.0239,0.711,195280,0.9279999999999999,4zIaXqKCXZs02eB6jEe5Mf,0.000278,11,0.133,-4.162,0,0.0527,127.04700000000001,4,https://api.spotify.com/v1/tracks/4zIaXqKCXZs02eB6jEe5Mf,0.745
408,Country Must Be Country Wide,0.0249,0.409,214826,0.765,454JIJlQ8GvrCoBvSfq3KA,6.16e-06,11,0.10400000000000001,-5.696000000000001,1,0.0412,83.09299999999999,4,https://api.spotify.com/v1/tracks/454JIJlQ8GvrCoBvSfq3KA,0.5
409,Crazy Girl,0.0006,0.358,200706,0.708,1nVLAEzhBXMJLR5zAl90Nl,0.00498,4,0.281,-3.736,1,0.0315,150.966,3,https://api.spotify.com/v1/tracks/1nVLAEzhBXMJLR5zAl90Nl,0.22699999999999998
410,Lighters,0.34299999999999997,0.6509999999999999,303813,0.6709999999999999,5zpDHEU12zATwLGvozxPw2,0.0,0,0.11900000000000001,-8.183,1,0.27,90.135,4,https://api.spotify.com/v1/tracks/5zpDHEU12zATwLGvozxPw2,0.161
411,How To Love,0.000177,0.644,240306,0.6609999999999999,4aX4Oycsk1fhHIee1zqsDe,5.14e-06,11,0.10800000000000001,-6.093,1,0.0418,154.001,4,https://api.spotify.com/v1/tracks/4aX4Oycsk1fhHIee1zqsDe,0.272
412,Last Friday Night (T.G.I.F.),0.00125,0.649,230746,0.815,455AfCsOhhLPRc68sE01D8,4.31e-05,3,0.6709999999999999,-3.7960000000000003,0,0.0415,126.03,4,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,0.765
413,Take A Back Road,0.183,0.581,209426,0.856,7B6m8tHAYZsOKOKMU5SR2n,0.0,3,0.0871,-4.0,1,0.0783,169.90200000000002,4,https://api.spotify.com/v1/tracks/7B6m8tHAYZsOKOKMU5SR2n,0.9179999999999999
414,I'm On One,0.057999999999999996,0.508,296146,0.809,608a1wIsSd5KzMEqm1O7w3,0.0,11,0.608,-3.4539999999999997,0,0.292,149.999,4,https://api.spotify.com/v1/tracks/608a1wIsSd5KzMEqm1O7w3,0.489
415,The Edge Of Glory,0.000343,0.581,320586,0.772,0JNdS1n0ifOP25XvhwAMgM,0.0191,9,0.11,-6.544,1,0.0401,127.95200000000001,4,https://api.spotify.com/v1/tracks/0JNdS1n0ifOP25XvhwAMgM,0.361
416,Barefoot Blue Jean Night,0.20800000000000002,0.6,167426,0.8079999999999999,3ts6xK5GzfMAAriT9AIBmP,0.0,4,0.196,-4.678999999999999,1,0.0403,172.016,4,https://api.spotify.com/v1/tracks/3ts6xK5GzfMAAriT9AIBmP,0.809
417,Dirt Road Anthem,0.34700000000000003,0.68,229400,0.741,2qYsSHsYkihWx043HVJQRV,1.87e-06,2,0.11699999999999999,-5.055,1,0.0357,127.024,4,https://api.spotify.com/v1/tracks/2qYsSHsYkihWx043HVJQRV,0.635
418,Motivation,0.17600000000000002,0.721,231173,0.6679999999999999,4Cv5dkUBqepa0siwGREihD,0.00010400000000000001,9,0.0732,-5.561,0,0.0505,140.91899999999998,4,https://api.spotify.com/v1/tracks/4Cv5dkUBqepa0siwGREihD,0.271
419,Just Can’t Get Enough,0.187,0.483,219426,0.648,3JA9Jsuxr4xgHXEawAdCp4,0.0,0,0.0812,-8.651,0,0.327,93.939,4,https://api.spotify.com/v1/tracks/3JA9Jsuxr4xgHXEawAdCp4,0.242
420,E.T.,0.0181,0.62,229573,0.8690000000000001,36ux3YuUsGTWPT8fXclS45,0.0,1,0.369,-5.252000000000001,1,0.175,151.684,4,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,0.76
421,She Ain't You,0.0341,0.634,248106,0.716,4QczAMpo49owCaNZgtoIvv,0.0,2,0.0877,-6.502000000000001,1,0.128,91.039,4,https://api.spotify.com/v1/tracks/4QczAMpo49owCaNZgtoIvv,0.619
422,The Lazy Song,0.332,0.738,190213,0.804,1ExfPZEiahqhLyajhybFeS,0.0,11,0.27899999999999997,-3.8510000000000004,1,0.0621,174.94299999999998,4,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,0.9490000000000001
423,Don't You Wanna Stay (with Kelly Clarkson),0.129,0.445,256440,0.631,7CZiLgkiVHhFcDkI2Y4lZ4,0.0,11,0.0911,-4.798,1,0.0304,143.846,4,https://api.spotify.com/v1/tracks/7CZiLgkiVHhFcDkI2Y4lZ4,0.152
424,Honey Bee,0.0016699999999999998,0.48100000000000004,210720,0.8490000000000001,0gY2iq0xJPRoIB1PScKSw4,1.49e-06,4,0.121,-5.131,1,0.0385,205.57,4,https://api.spotify.com/v1/tracks/0gY2iq0xJPRoIB1PScKSw4,0.723
425,Sure Thing,0.0275,0.684,195373,0.603,0JXXNGljqupsJaZsgSbMZV,0.00031099999999999997,11,0.191,-8.127,0,0.0989,81.0,4,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,0.504
426,The Show Goes On,0.0189,0.591,239613,0.889,4NTWZqvfQTlOMitlVn6tew,0.0,7,0.155,-3.839,1,0.115,143.067,4,https://api.spotify.com/v1/tracks/4NTWZqvfQTlOMitlVn6tew,0.65
427,Till the World Ends,0.0228,0.693,237946,0.705,38iU2jg98IZZEIJPrP7aWD,0.0,8,0.20199999999999999,-5.747000000000001,1,0.0665,131.951,4,https://api.spotify.com/v1/tracks/38iU2jg98IZZEIJPrP7aWD,0.45
428,Look At Me Now,0.0439,0.764,223933,0.6940000000000001,7EKTo6rVJ3XSS7QTd6ep2j,3.67e-06,11,0.18,-5.745,0,0.18899999999999997,146.075,4,https://api.spotify.com/v1/tracks/7EKTo6rVJ3XSS7QTd6ep2j,0.581
429,F**k You,0.0294,0.685,184980,0.785,3I0QjddXdB9GLXGsKWCwt6,0.0,1,0.365,-8.135,1,0.0311,120.04799999999999,4,https://api.spotify.com/v1/tracks/3I0QjddXdB9GLXGsKWCwt6,0.898
430,F**kin' Perfect,0.0383,0.575,213586,0.648,37Veo3TsREFZKvfZ0CaI4S,0.0,7,0.364,-4.747,1,0.0333,92.021,4,https://api.spotify.com/v1/tracks/37Veo3TsREFZKvfZ0CaI4S,0.494
431,Firework,0.139,0.638,227880,0.826,4lCv7b86sLynZbXhfScfm2,0.0,8,0.0803,-4.968,1,0.0479,124.072,4,https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2,0.649
432,My Songs Know What You Did In The Dark (Light Em Up),0.0271,0.5579999999999999,186826,0.924,7s0lDK7y3XLmI7tcsRAbW0,3.32e-06,9,0.537,-4.341,0,0.064,151.99,4,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,0.5670000000000001
433,S&M,0.0156,0.764,243533,0.6729999999999999,2u02eLj96Atd6TBxkH9YvN,6.56e-05,1,0.195,-4.946000000000001,1,0.0437,127.941,4,https://api.spotify.com/v1/tracks/2u02eLj96Atd6TBxkH9YvN,0.8
434,Inventing Shadows - The Voice Performance,0.0116,0.597,213040,0.7859999999999999,2oc1Oh7ONhVDBTvwQy8xBx,0.000276,11,0.128,-6.233,1,0.04,123.934,4,https://api.spotify.com/v1/tracks/2oc1Oh7ONhVDBTvwQy8xBx,0.325
435,Down On Me,0.0369,0.7,228453,0.598,0x3TibRgnSqzkcwrqBd4iX,0.0,2,0.111,-7.7829999999999995,1,0.114,160.041,4,https://api.spotify.com/v1/tracks/0x3TibRgnSqzkcwrqBd4iX,0.594
436,All Of The Lights,0.0796,0.541,299613,0.8029999999999999,22L7bfCiAkJo5xGSQgmiIO,1.7100000000000002e-05,1,0.17600000000000002,-3.284,1,0.0738,142.135,4,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,0.221
437,Price Tag,0.0281,0.638,223053,0.831,5mvKuE9Lf9ARVXVXA32kK9,3.06e-06,5,0.27699999999999997,-3.944,1,0.182,175.03799999999998,4,https://api.spotify.com/v1/tracks/5mvKuE9Lf9ARVXVXA32kK9,0.685
438,Grenade,0.146,0.706,223253,0.5579999999999999,2tJulUYLDKOg9XrtVkMgcJ,0.0,2,0.11800000000000001,-7.237,0,0.0593,110.443,4,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,0.22699999999999998
439,A Little Bit Stronger,0.282,0.536,301986,0.65,5FIp4LrsffxiHLhmmpCbCx,1.16e-06,2,0.0876,-5.603,1,0.0337,147.93,4,https://api.spotify.com/v1/tracks/5FIp4LrsffxiHLhmmpCbCx,0.28800000000000003
440,Moment 4 Life,0.406,0.68,279306,0.882,0ConttVd0Ebk3dLNquOmh0,0.0,11,0.24100000000000002,-3.883,1,0.23600000000000002,97.943,4,https://api.spotify.com/v1/tracks/0ConttVd0Ebk3dLNquOmh0,0.386
441,Tonight (I'm Lovin' You),0.0251,0.66,229552,0.884,3TcjniNswP1aG6v3EuRQL5,1.3699999999999998e-05,5,0.223,-4.6,0,0.046,126.008,4,https://api.spotify.com/v1/tracks/3TcjniNswP1aG6v3EuRQL5,0.32299999999999995
442,6 Foot 7 Foot,0.0007070000000000001,0.365,248586,0.7509999999999999,0z5ZPs57J2KERwM1tBM2GF,0.0,2,0.318,-5.428999999999999,1,0.304,79.119,4,https://api.spotify.com/v1/tracks/0z5ZPs57J2KERwM1tBM2GF,0.604
443,Hey Baby (Drop It to the Floor),0.0435,0.595,234453,0.9129999999999999,3rfhI32Il2hVRKDkuGeeen,0.0,10,0.259,-3.428,0,0.0884,128.02100000000002,4,https://api.spotify.com/v1/tracks/3rfhI32Il2hVRKDkuGeeen,0.762
444,Jar of Hearts,0.726,0.349,246587,0.348,0HZhYMZOcUzZKSFwPOti6m,0.0,3,0.12,-6.142,1,0.0316,74.541,4,https://api.spotify.com/v1/tracks/0HZhYMZOcUzZKSFwPOti6m,0.0886
445,Raise Your Glass,0.00629,0.7,203333,0.695,12lZTPlXwUtrQuhEty6098,0.0,7,0.0319,-4.973,1,0.0897,122.02799999999999,4,https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098,0.633
446,Dynamite,0.0033200000000000005,0.754,203866,0.804,1DqdF42leyFIzqNDv9CjId,0.0,4,0.0329,-3.177,1,0.0853,119.96799999999999,4,https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId,0.818
447,Pretty Girl Rock,0.203,0.6659999999999999,243920,0.87,2Adn2LNgkHMH5TelQVAu4n,0.0,11,0.0851,-5.004,0,0.24600000000000002,160.014,4,https://api.spotify.com/v1/tracks/2Adn2LNgkHMH5TelQVAu4n,0.9
448,No Hands (feat. Roscoe Dash and Wale),0.0054399999999999995,0.76,263773,0.595,03tqyYWC9Um2ZqU0ZN849H,0.0,1,0.24100000000000002,-6.3660000000000005,1,0.0391,131.497,4,https://api.spotify.com/v1/tracks/03tqyYWC9Um2ZqU0ZN849H,0.361
449,Stereo Love - Radio Edit,0.0399,0.775,185120,0.726,11Iv8RCFmeImLOpaHYxKb4,0.0235,9,0.11,-5.629,1,0.0369,126.999,4,https://api.spotify.com/v1/tracks/11Iv8RCFmeImLOpaHYxKb4,0.20600000000000002
450,Yeah 3x,0.000393,0.7120000000000001,241666,0.889,5PypFTXJ4Ij2nMvxKRjjv2,1.08e-06,11,0.0907,-3.2060000000000004,0,0.0458,129.95,4,https://api.spotify.com/v1/tracks/5PypFTXJ4Ij2nMvxKRjjv2,0.66
451,Black And Yellow,0.0646,0.684,217666,0.8340000000000001,5A6OHHy73AR5tLxgTc98zz,0.0,2,0.271,-4.524,0,0.0675,164.02,4,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,0.5379999999999999
452,Back To December,0.11699999999999999,0.529,293026,0.67,3DrjZArsPsoqbLzUZZV1Id,0.0,2,0.33399999999999996,-4.663,1,0.0303,141.893,4,https://api.spotify.com/v1/tracks/3DrjZArsPsoqbLzUZZV1Id,0.28600000000000003
453,Only Girl (In The World),0.11900000000000001,0.78,235520,0.7140000000000001,6jAsmDJI8iPhGWtS27kZ67,4.1e-06,11,0.217,-4.155,0,0.0382,125.92399999999999,4,https://api.spotify.com/v1/tracks/6jAsmDJI8iPhGWtS27kZ67,0.6659999999999999
454,Waiting For The End,0.0415,0.48700000000000004,231680,0.961,01pOtDU5YHWbxuNBzlRUem,1.15e-06,4,0.5529999999999999,-4.138999999999999,1,0.132,170.005,4,https://api.spotify.com/v1/tracks/01pOtDU5YHWbxuNBzlRUem,0.32299999999999995
455,We R Who We R,0.007090000000000001,0.7340000000000001,204760,0.821,0Ji2g9AlYLVHAMG5PJoHPU,0.00281,8,0.127,-4.893,1,0.0406,119.993,4,https://api.spotify.com/v1/tracks/0Ji2g9AlYLVHAMG5PJoHPU,0.648
456,DJ Got Us Fallin' In Love,0.0338,0.6629999999999999,220800,0.861,4356Typ82hUiFAynbLYbPn,0.0,7,0.08199999999999999,-3.398,0,0.109,119.963,4,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,0.654
457,Teenage Dream,0.0132,0.7190000000000001,227760,0.804,55qBw1900pZKfXJ6Q9A2Lc,3.02e-06,10,0.139,-4.581,1,0.0355,119.999,4,https://api.spotify.com/v1/tracks/55qBw1900pZKfXJ6Q9A2Lc,0.605
458,Just A Dream - Main,0.0421,0.531,237800,0.752,3ZdJffjzJWFimSQyxgGIxN,0.0,1,0.12,-6.1610000000000005,1,0.0305,89.917,4,https://api.spotify.com/v1/tracks/3ZdJffjzJWFimSQyxgGIxN,0.10300000000000001
459,Little Lion Man,0.0276,0.519,246973,0.512,2BBkIgdXLv5vyp1DR0wpQl,8.78e-05,5,0.0976,-7.986000000000001,1,0.0282,138.596,4,https://api.spotify.com/v1/tracks/2BBkIgdXLv5vyp1DR0wpQl,0.441
460,Bottoms Up,0.14300000000000002,0.479,220199,0.87,477pWnF7WFWb9Qs6g8rs4J,0.0,7,0.129,-5.739,1,0.0442,170.047,4,https://api.spotify.com/v1/tracks/477pWnF7WFWb9Qs6g8rs4J,0.537
461,Like A G6,0.0067599999999999995,0.435,216893,0.8370000000000001,4DvhkX2ic4zWkQeWMwQ2qf,0.0,3,0.11699999999999999,-8.126,1,0.449,124.913,4,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,0.778
462,Rhythm Of Love,0.35600000000000004,0.531,200200,0.542,6MDTpYxPFL0wtFd0pjfKws,0.0,8,0.11900000000000001,-7.721,1,0.0432,171.878,4,https://api.spotify.com/v1/tracks/6MDTpYxPFL0wtFd0pjfKws,0.726
463,Secrets,0.098,0.515,224693,0.767,1NhPKVLsHhFUHIOZ32QnS2,0.0,2,0.121,-6.199,1,0.0352,148.024,4,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,0.38
464,Right Above It,0.0435,0.376,271946,0.841,1kMuU3TNQvHbqvXCWBodmP,0.0,3,0.578,-4.348,0,0.35600000000000004,76.05199999999999,4,https://api.spotify.com/v1/tracks/1kMuU3TNQvHbqvXCWBodmP,0.46299999999999997
465,Club Can't Handle Me (feat. David Guetta),0.0283,0.616,234560,0.8690000000000001,6ebkx7Q5tTxrCxKq4GYj0Y,0.0,0,0.064,-3.911,1,0.0327,127.96600000000001,4,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,0.473
466,Love The Way You Lie,0.24100000000000002,0.7490000000000001,263373,0.925,15JINEqzVMv3SvJTAXAKED,0.0,10,0.52,-5.034,1,0.22699999999999998,86.98899999999999,4,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,0.6409999999999999
